center_x,center_y,left_distance,right_distance
7.047275092108606032e+00,1.517902226861101056e+01,7.500000000000000000e-01,8.500000000000000888e-01
7.013987900565091138e+00,1.512926153267812168e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.989238771446905751e+00,1.507944519525752014e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.956097487399704349e+00,1.502958552771331213e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.931532503329949080e+00,1.497969241216241443e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.898618457066776344e+00,1.492977316353586303e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.874152836791525445e+00,1.487983377546073172e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.841321444111249761e+00,1.482987938990054566e+01,8.250000000000000666e-01,7.750000000000000222e-01
6.808525056365591688e+00,1.477991374591188389e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.784167293620264161e+00,1.472994015215591190e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.751415017592918844e+00,1.467996089649065539e+01,8.000000000000000444e-01,8.250000000000000666e-01
6.718676060452568599e+00,1.462997817807574563e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.694359435909579048e+00,1.457999347762504350e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.661662845811721745e+00,1.453000816668889073e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.637398587290741503e+00,1.448002357761368053e+01,8.500000000000000888e-01,7.750000000000000222e-01
6.604735456745194355e+00,1.443004107230576238e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.580483863149348522e+00,1.438006211167120796e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.547837844918887207e+00,1.433008885965619328e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.515201345284528323e+00,1.428012354893611047e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.490977592822885001e+00,1.423016940276773390e+01,8.500000000000000888e-01,7.250000000000000888e-01
6.458357514577297565e+00,1.418023057330390735e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.434146671496266734e+00,1.413031186384892024e+01,8.500000000000000888e-01,7.750000000000000222e-01
6.401430137426988409e+00,1.408041972444764944e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.377189490206784939e+00,1.403056171966963106e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.344509326938502447e+00,1.398074754593109503e+01,8.250000000000000666e-01,7.500000000000000000e-01
6.311790527844546084e+00,1.393098850429915103e+01,8.000000000000000444e-01,7.750000000000000222e-01
6.287433243057516385e+00,1.388129850089897843e+01,8.500000000000000888e-01,7.750000000000000222e-01
6.254703104805327207e+00,1.383169401527876374e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.230224773355743650e+00,1.378219486410136696e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.197260268367506875e+00,1.373282368769267237e+01,8.250000000000000666e-01,7.750000000000000222e-01
6.164202601708493212e+00,1.368360640672000095e+01,8.500000000000000888e-01,8.000000000000000444e-01
6.139442413246717578e+00,1.363457233741256580e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.106050989968222709e+00,1.358586038276025576e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.080887745597481242e+00,1.353743764379474968e+01,8.250000000000000666e-01,7.500000000000000000e-01
6.047089056298547760e+00,1.348945878503207396e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.021325552335894393e+00,1.344201272684504289e+01,8.250000000000000666e-01,7.500000000000000000e-01
5.986827629427672548e+00,1.339509406420255644e+01,8.500000000000000888e-01,7.250000000000000888e-01
5.951851991936178976e+00,1.334888514688844907e+01,8.250000000000000666e-01,7.750000000000000222e-01
5.924832390158904616e+00,1.330339416162005683e+01,8.250000000000000666e-01,7.750000000000000222e-01
5.888809625674099379e+00,1.325881321159028303e+01,8.500000000000000888e-01,7.250000000000000888e-01
5.860619966753686683e+00,1.321515601310723653e+01,8.500000000000000888e-01,8.000000000000000444e-01
5.823385752484698585e+00,1.317261470567959947e+01,8.750000000000000000e-01,7.500000000000000000e-01
5.793774773376624054e+00,1.313130350290899173e+01,9.000000000000000222e-01,7.000000000000000666e-01
5.755027175511526316e+00,1.309143869595663645e+01,9.000000000000000222e-01,7.500000000000000000e-01
5.715424097015024074e+00,1.305305487145743726e+01,9.250000000000000444e-01,7.250000000000000888e-01
5.683437185848339901e+00,1.301625576947495588e+01,9.500000000000000666e-01,7.500000000000000000e-01
5.642236947543489478e+00,1.298113536006513868e+01,1.025000000000000133e+00,7.250000000000000888e-01
5.600143363890955683e+00,1.295617910785059479e+01,1.050000000000000044e+00,7.750000000000000222e-01
5.557266056342299976e+00,1.292475377660988656e+01,1.100000000000000089e+00,7.500000000000000000e-01
5.513545934068533327e+00,1.290365039737688235e+01,1.200000000000000178e+00,7.500000000000000000e-01
5.469115160461349490e+00,1.288451147738389935e+01,1.225000000000000089e+00,7.000000000000000666e-01
5.423935358198649581e+00,1.285896415720275954e+01,1.300000000000000044e+00,7.500000000000000000e-01
5.378155618558366768e+00,1.284393706067535845e+01,1.375000000000000000e+00,7.500000000000000000e-01
5.331828721813232974e+00,1.282255199843833182e+01,1.450000000000000178e+00,7.750000000000000222e-01
5.284936765163080530e+00,1.281160742293381816e+01,1.550000000000000044e+00,7.750000000000000222e-01
5.237644466871024918e+00,1.279427141219680841e+01,1.575000000000000178e+00,7.500000000000000000e-01
5.189936583049779451e+00,1.278731136681229330e+01,1.450000000000000178e+00,7.500000000000000000e-01
5.141977508366803562e+00,1.278237465200917811e+01,1.300000000000000044e+00,7.500000000000000000e-01
5.093751157365030480e+00,1.278772598029624064e+01,1.250000000000000000e+00,7.500000000000000000e-01
5.045419719796639058e+00,1.278659085539827700e+01,1.250000000000000000e+00,7.500000000000000000e-01
4.997042564633084716e+00,1.278722062401364390e+01,1.250000000000000000e+00,7.500000000000000000e-01
4.948603183686937967e+00,1.278964002327349370e+01,1.200000000000000178e+00,7.500000000000000000e-01
4.900263948828438743e+00,1.279379965357324700e+01,1.100000000000000089e+00,7.500000000000000000e-01
4.852190512549739765e+00,1.280798244872802272e+01,1.074999999999999956e+00,7.500000000000000000e-01
4.804375136019557679e+00,1.281544557653193372e+01,1.050000000000000044e+00,7.500000000000000000e-01
4.756997939975409651e+00,1.282448546305752757e+01,1.000000000000000000e+00,8.000000000000000444e-01
4.710065521340084160e+00,1.283510670287404309e+01,1.025000000000000133e+00,7.250000000000000888e-01
4.663771295623726942e+00,1.285580096560722652e+01,9.500000000000000666e-01,7.750000000000000222e-01
4.618240139444010239e+00,1.286967750664026866e+01,9.250000000000000444e-01,8.250000000000000666e-01
4.573605284931895554e+00,1.288524325582342378e+01,9.500000000000000666e-01,8.000000000000000444e-01
4.530113652141040781e+00,1.290242513866229501e+01,9.500000000000000666e-01,8.500000000000000888e-01
4.487840206619794436e+00,1.292132963101511933e+01,9.000000000000000222e-01,8.500000000000000888e-01
4.446940138113085972e+00,1.295028251229514282e+01,9.250000000000000444e-01,8.250000000000000666e-01
