center_x,center_y,left_distance,right_distance
1.005000000000000071e+01,8.500000000000000000e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,8.349999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.005000000000000071e+01,8.200000000000001066e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.005000000000000071e+01,8.050000000000000711e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,7.900000000000000355e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,7.750000000000000000e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,7.600000000000000533e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,7.450000000000000178e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,7.300000000000000711e+00,1.000000000000000000e+00,1.825000000000000178e+00
1.005000000000000071e+01,7.150000000000000355e+00,1.100000000000000089e+00,2.050000000000000266e+00
9.900000000000000355e+00,7.000000000000000000e+00,1.600000000000000089e+00,1.600000000000000089e+00
9.750000000000000000e+00,6.850000000000000533e+00,1.825000000000000178e+00,1.825000000000000178e+00
9.600000000000001421e+00,6.700000000000000178e+00,1.600000000000000089e+00,1.550000000000000044e+00
9.600000000000001421e+00,6.550000000000000711e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,6.400000000000000355e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,6.250000000000000000e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,6.100000000000000533e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.950000000000000178e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.800000000000000711e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.650000000000000355e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.500000000000000000e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.350000000000000533e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.200000000000000178e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,5.050000000000000711e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.900000000000000355e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.750000000000000000e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.600000000000000533e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.450000000000000178e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.299999999999999822e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.150000000000000355e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,4.000000000000000000e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,3.850000000000000089e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,3.700000000000000178e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,3.550000000000000266e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,3.400000000000000355e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,3.250000000000000000e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,3.100000000000000089e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.950000000000000178e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.800000000000000266e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.650000000000000355e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.500000000000000000e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.350000000000000089e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.200000000000000178e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,2.050000000000000266e+00,1.450000000000000178e+00,1.375000000000000000e+00
9.600000000000001421e+00,1.900000000000000133e+00,1.450000000000000178e+00,3.000000000000000000e+00
9.600000000000001421e+00,1.750000000000000000e+00,1.450000000000000178e+00,3.000000000000000000e+00
9.600000000000001421e+00,1.600000000000000089e+00,1.450000000000000178e+00,3.000000000000000000e+00
9.600000000000001421e+00,1.450000000000000178e+00,1.525000000000000133e+00,1.825000000000000178e+00
9.500000000000000000e+00,1.300000000000000044e+00,2.000000000000000000e+00,1.675000000000000044e+00
9.349999999999999645e+00,1.150000000000000133e+00,1.600000000000000089e+00,1.525000000000000133e+00
9.200000000000001066e+00,1.000000000000000000e+00,1.100000000000000089e+00,2.200000000000000178e+00
9.050000000000000711e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
8.900000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
8.750000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
8.599999999999999645e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
8.450000000000001066e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
8.300000000000000711e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
8.150000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
8.000000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
7.850000000000000533e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
7.700000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
7.550000000000000711e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
7.400000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
7.250000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
7.100000000000000533e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
6.950000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
6.800000000000000711e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
6.650000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
6.500000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
