center_x,center_y,left_distance,right_distance
3.997000,13.530000,0.855862,0.855862
6.347000,14.030000,0.761577,0.761577
3.647000,13.130000,0.721110,0.721110
4.047000,13.580000,0.801561,0.801561
6.397000,14.080000,0.781025,0.781025
3.597000,13.130000,0.694622,0.694622
4.047000,13.630000,0.800000,0.800000
6.447000,14.130000,0.781025,0.781025
3.547000,13.130000,0.651920,0.651920
4.047000,13.680000,0.800000,0.800000
6.447000,14.180000,0.763217,0.763217
3.497000,13.080000,0.604152,0.604152
4.047000,13.730000,0.800000,0.800000
6.497000,14.230000,0.782624,0.782624
4.047000,13.780000,0.801561,0.801561
6.497000,14.280000,0.761577,0.761577
4.097000,13.830000,0.756637,0.756637
6.547000,14.330000,0.782624,0.782624
4.097000,13.880000,0.764853,0.764853
6.547000,14.380000,0.761577,0.761577
4.097000,13.930000,0.776209,0.776209
6.597000,14.430000,0.781025,0.781025
4.097000,13.980000,0.761577,0.761577
6.647000,14.480000,0.781025,0.781025
4.147000,14.030000,0.761577,0.761577
6.647000,14.530000,0.763217,0.763217
4.147000,14.080000,0.761577,0.761577
6.697000,14.580000,0.782624,0.782624
4.197000,14.130000,0.761577,0.761577
6.697000,14.630000,0.761577,0.761577
4.197000,14.180000,0.761577,0.761577
6.747000,14.680000,0.782624,0.782624
4.247000,14.230000,0.761577,0.761577
6.797000,14.730000,0.790569,0.790569
4.247000,14.280000,0.761577,0.761577
6.797000,14.780000,0.781025,0.781025
4.297000,14.330000,0.761577,0.761577
6.847000,14.830000,0.790569,0.790569
4.297000,14.380000,0.750000,0.750000
6.897000,14.880000,0.782624,0.782624
4.347000,14.430000,0.761577,0.761577
6.897000,14.930000,0.782624,0.782624
4.347000,14.480000,0.738241,0.738241
6.947000,14.980000,0.782624,0.782624
4.397000,14.530000,0.761577,0.761577
6.947000,15.030000,0.782624,0.782624
4.397000,14.580000,0.738241,0.738241
6.997000,15.080000,0.782624,0.782624
4.447000,14.630000,0.761577,0.761577
6.997000,15.130000,0.781025,0.781025
4.447000,14.680000,0.738241,0.738241
7.047000,15.180000,0.790569,0.790569
4.497000,14.730000,0.761577,0.761577
7.047000,15.230000,0.763217,0.763217
4.497000,14.780000,0.738241,0.738241
7.097000,15.280000,0.782624,0.782624
4.547000,14.830000,0.761577,0.761577
7.147000,15.330000,0.782624,0.782624
4.547000,14.880000,0.738241,0.738241
7.147000,15.380000,0.782624,0.782624
4.597000,14.930000,0.761577,0.761577
7.197000,15.430000,0.782624,0.782624
4.597000,14.980000,0.738241,0.738241
7.197000,15.480000,0.781025,0.781025
4.647000,15.030000,0.761577,0.761577
7.247000,15.530000,0.790569,0.790569
4.697000,15.080000,0.761577,0.761577
7.247000,15.580000,0.763217,0.763217
4.697000,15.130000,0.761577,0.761577
7.297000,15.630000,0.781025,0.781025
4.747000,15.180000,0.761577,0.761577
7.347000,15.680000,0.790569,0.790569
4.747000,15.230000,0.750000,0.750000
7.347000,15.730000,0.763217,0.763217
4.797000,15.280000,0.761577,0.761577
7.397000,15.780000,0.782624,0.782624
4.797000,15.330000,0.738241,0.738241
7.447000,15.830000,0.806226,0.806226
4.847000,15.380000,0.761577,0.761577
7.497000,15.880000,0.813941,0.813941
4.847000,15.430000,0.738241,0.738241
7.497000,15.930000,0.806226,0.806226
4.897000,15.480000,0.761577,0.761577
7.547000,15.980000,0.820061,0.820061
4.947000,15.530000,0.761577,0.761577
7.597000,16.030000,0.832166,0.832166
4.947000,15.580000,0.761577,0.761577
7.647000,16.080000,0.850000,0.850000
4.997000,15.630000,0.756637,0.756637
7.697000,16.130000,0.860233,0.860233
4.997000,15.680000,0.761577,0.761577
7.747000,16.180000,0.874643,0.874643
4.997000,15.730000,0.738241,0.738241
7.797000,16.230000,0.894427,0.894427
5.047000,15.780000,0.743303,0.743303
7.847000,16.280000,0.917878,0.917878
5.047000,15.830000,0.738241,0.738241
7.897000,16.330000,0.939415,0.939415
5.097000,15.880000,0.738241,0.738241
7.947000,16.380000,0.961769,0.961769
5.097000,15.930000,0.738241,0.738241
7.997000,16.430000,0.984886,0.984886
5.147000,15.980000,0.750000,0.750000
8.047000,16.430000,0.965660,0.965660
5.197000,16.030000,0.738241,0.738241
8.097000,16.430000,0.948683,0.948683
8.097000,16.480000,0.996243,0.996243
5.197000,16.080000,0.750000,0.750000
8.147000,16.430000,0.934077,0.934077
8.097000,16.530000,1.006231,1.006231
5.247000,16.130000,0.738241,0.738241
