x,y
4.739136144091474989e+00,1.467145241298160840e+01
4.753860971995370832e+00,1.472674424373034263e+01
4.767882542834518844e+00,1.477887491093157202e+01
4.783302029506750763e+00,1.483509665225791885e+01
4.797966434841866246e+00,1.488772640962286609e+01
4.814191872912179981e+00,1.494403626372538341e+01
4.829477988051831261e+00,1.499694250868179601e+01
4.856187983648650786e+00,1.503537326936497642e+01
4.863298110837095400e+00,1.511044090553610353e+01
4.879408260320577284e+00,1.516341773284456096e+01
4.897027975456765603e+00,1.522023724386959742e+01
4.913635327002876529e+00,1.527318736868712179e+01
4.931768663656140639e+00,1.532993980661357369e+01
4.948848614124197631e+00,1.538277992131805405e+01
4.967475349144192975e+00,1.543936967587585762e+01
4.985021742712095083e+00,1.549201041150920588e+01
5.019456202197784656e+00,1.553382544891482020e+01
5.023821435981489891e+00,1.560427273299260342e+01
5.042209086693649311e+00,1.565643828860098630e+01
5.062480964648252701e+00,1.571199457329609039e+01
5.081531993685560522e+00,1.576375483039546488e+01
5.102320011694420288e+00,1.581896171768949166e+01
5.122029208063354488e+00,1.587026189126990161e+01
5.143144278198219510e+00,1.592518242858375110e+01
5.163256350228239810e+00,1.597604809068794829e+01
5.185343836847165377e+00,1.603020544202239961e+01
5.206214902727639426e+00,1.608047606289519749e+01
5.228690447088188087e+00,1.613418077580748644e+01
5.249564373739678658e+00,1.618410768043314718e+01
5.272439223108604800e+00,1.623711292185259580e+01
5.294417287031014219e+00,1.628595702059024575e+01
5.335241280326061819e+00,1.632970176674750107e+01
5.342034799932173783e+00,1.638933738210907620e+01
5.364517307630769949e+00,1.643690120093839369e+01
5.405662279780578672e+00,1.648020229509280554e+01
5.413699019878608354e+00,1.653721219732051040e+01
5.437071161838309408e+00,1.658319482545232759e+01
5.462555753135206693e+00,1.663190895975473893e+01
5.469492711683165531e+00,1.668123061362129533e+01
5.494509003906160594e+00,1.672585315129984096e+01
5.536158288898302970e+00,1.676496575179366388e+01
5.563378996663622900e+00,1.681155041332181099e+01
5.573985919056346994e+00,1.685982410551449817e+01
5.585043822174528216e+00,1.690638121502935576e+01
5.632774695430933676e+00,1.693993068097098131e+01
5.690473034161898980e+00,1.695392242769420932e+01
5.708048939763018303e+00,1.700072791690557139e+01
5.730650243170575919e+00,1.705149046347845498e+01
5.750208711691506380e+00,1.710394402360882538e+01
5.778606298172698885e+00,1.714592466257855818e+01
5.809686587298405591e+00,1.719117959188989531e+01
5.839155024355102697e+00,1.723320646041624116e+01
5.871469689604944975e+00,1.727854184296921503e+01
5.902046499392540113e+00,1.732074226465005040e+01
5.935675923682736332e+00,1.736611365417106256e+01
5.967616773118128215e+00,1.740826362362210844e+01
6.002564833080885620e+00,1.745374369475353049e+01
6.035690186367639321e+00,1.749596135574501332e+01
6.072081368721820915e+00,1.754113423426523966e+01
6.106593471150920216e+00,1.758295186430519408e+01
6.144354357123872568e+00,1.762788603200904447e+01
6.180086064938096868e+00,1.766973617057647061e+01
6.219825547974475732e+00,1.770313423669164621e+01
6.259035561288996519e+00,1.775797488882823671e+01
6.296389854457460800e+00,1.781094892564965448e+01
6.334671883311580487e+00,1.783804356688407466e+01
6.376180489524981176e+00,1.788037670802644286e+01
6.415171545958285648e+00,1.791894513917590359e+01
6.457671993205149619e+00,1.795973518495034682e+01
6.497310231174369122e+00,1.799649619532562284e+01
6.534734475003568299e+00,1.801986916689974549e+01
6.583993116052786476e+00,1.807333167933272833e+01
6.624093860254848920e+00,1.810696370243145381e+01
6.667883487612327187e+00,1.814252595989838568e+01
6.707806112172489676e+00,1.817358461494818300e+01
6.751475242672548838e+00,1.820646998225189961e+01
6.790778877657570156e+00,1.823468365431842386e+01
6.821708155445460164e+00,1.824745269744546405e+01
6.863717366254179275e+00,1.827636103721077632e+01
6.905555896302797869e+00,1.830415695121964603e+01
6.961290381820475659e+00,1.834663305353561213e+01
6.997255175051950715e+00,1.836728380079283696e+01
7.021083773855159471e+00,1.837457715566484495e+01
7.038399993098528817e+00,1.838120520310541650e+01
7.044079204656528148e+00,1.838632174755618109e+01
7.102603993391921833e+00,1.841840887211133548e+01
7.137650435966697238e+00,1.843814493432256896e+01
7.167964343525039084e+00,1.845505357023128568e+01
7.201628465327517326e+00,1.847336760739564809e+01
7.231363882436526502e+00,1.848950494771876762e+01
7.263528245888606349e+00,1.850658263916379909e+01
7.292202260747052023e+00,1.852197397150166580e+01
7.323807986973067230e+00,1.853824376881306080e+01
7.353028356519992315e+00,1.855328716312037685e+01
7.432541324388302506e+00,1.857379519127032097e+01
