x,y,velocity
1.011527895662723386e+00,9.429557478245543800e-01,2.699559728230547684e+00
1.089774354718554994e+00,8.947263259306004191e-01,2.726477919842245967e+00
1.136773291195543489e+00,8.696520188364532666e-01,2.758897158816112416e+00
1.185398132323588927e+00,8.480239520926643459e-01,2.797999473451663555e+00
1.235301266409959853e+00,8.297322271698788221e-01,2.845197590885066408e+00
1.286149796858617744e+00,8.145810371681512230e-01,2.901575968362898106e+00
1.337647332892589747e+00,8.023231207612950833e-01,2.966122757056272263e+00
1.389548127921210297e+00,7.926971343950333093e-01,3.034503663770000248e+00
1.441662010939120497e+00,7.854570344832367823e-01,3.102834693803169674e+00
1.493849940776909913e+00,7.803878859365283027e-01,3.169725397623694541e+00
1.546014256915549501e+00,7.773075445047263887e-01,3.235030248736036729e+00
1.598087254745665486e+00,7.760585342162168443e-01,3.298839969495760194e+00
1.650021943819903525e+00,7.764957157693860301e-01,3.361256685416599055e+00
1.701785870051895966e+00,7.784747847876847260e-01,3.422374440174610122e+00
1.753356524993306076e+00,7.818445269876930226e-01,3.482276518826300737e+00
1.804719270720074320e+00,7.864429268051745803e-01,3.541034254766951328e+00
1.855866366893162089e+00,7.920967055909787780e-01,3.598707310970915785e+00
1.906796470577808655e+00,7.986233681001874141e-01,3.655345082290618830e+00
1.957514292489410224e+00,8.058349176115738866e-01,3.710988839256422089e+00
2.008030126926549475e+00,8.135425437628964751e-01,3.765674188703088454e+00
2.058358915897234187e+00,8.215616090132786820e-01,3.819433482386290102e+00
2.108519441546109707e+00,8.297161344468171329e-01,3.872297967872272650e+00
2.158533257381004766e+00,8.378423378510230224e-01,3.924299446828823257e+00
2.208423597555421836e+00,8.457912915281895483e-01,3.975471420366324615e+00
2.258214421712440245e+00,8.534317376505305974e-01,4.025849907459727817e+00
2.307929715976449359e+00,8.606549092971617076e-01,4.075474118881400543e+00
2.357593051114212468e+00,8.673830475887721603e-01,4.124386661119856079e+00
2.407227244385438336e+00,8.735815395964949825e-01,4.172574370147486889e+00
2.456849847229815698e+00,8.792715768093264384e-01,4.219383285624968671e+00
2.506423907526155848e+00,8.845393314099996296e-01,4.262422882679336666e+00
2.537252560222529318e+00,8.921372948026736749e-01,4.301525825159270511e+00
2.582958541740674629e+00,8.972658753112492391e-01,4.345842963923703728e+00
2.650000000000000355e+00,8.995559017045874350e-01,4.396847409424962549e+00
2.700000000000000178e+00,9.047189637330220746e-01,4.445643505899497860e+00
2.750000000000000000e+00,9.102088855202215001e-01,4.491391041047338106e+00
2.800000000000000266e+00,9.160537446344811929e-01,4.536056867174323770e+00
2.850000000000000089e+00,9.222148869655449888e-01,4.580266106225996836e+00
2.900000000000000355e+00,9.286054886239289985e-01,4.624075675270734820e+00
2.950000000000000178e+00,9.351136742612932151e-01,4.667486331659299381e+00
3.000000000000000000e+00,9.416223056872452535e-01,4.710497265331424543e+00
3.050000000000000266e+00,9.480215206835715946e-01,4.753108008173115628e+00
3.100000000000000089e+00,9.542143017096815782e-01,4.795319610261121746e+00
3.150000000000000355e+00,9.601177348212813767e-01,4.837135154888557054e+00
3.200000000000000178e+00,9.656627890573811213e-01,4.878559858306043218e+00
3.250000000000000000e+00,9.707942912914351297e-01,4.919600958849446926e+00
3.300000000000000266e+00,9.754714567918558732e-01,4.960267486642003121e+00
3.350000000000000089e+00,9.796685583322060076e-01,5.000569931015718339e+00
3.400000000000000355e+00,9.833751610378642649e-01,5.040519813908024283e+00
3.450000000000000178e+00,9.865955587208299349e-01,5.080129203792364656e+00
3.500000000000000000e+00,9.893473377776526023e-01,5.119410228875604929e+00
3.550000000000000266e+00,9.916592118831313307e-01,5.158374651664021648e+00
3.600000000000000089e+00,9.935683813128733943e-01,5.197033550411815916e+00
3.650000000000000355e+00,9.951176985413573428e-01,5.235397126709244731e+00
3.700000000000000178e+00,9.963528988544966269e-01,5.273474633140624590e+00
3.750000000000000000e+00,9.973201042661257176e-01,5.311274397170477002e+00
3.800000000000000266e+00,9.980637458276337970e-01,5.348803909315725136e+00
3.850000000000000089e+00,9.986249837307779043e-01,5.386069944038263557e+00
3.900000000000000355e+00,9.990406441252894787e-01,5.423078687751100802e+00
3.950000000000000178e+00,9.993426417796065220e-01,5.459835856679641886e+00
4.000000000000000000e+00,9.995578217649097041e-01,5.496346795491215964e+00
4.049999999999999822e+00,9.997081321535230547e-01,5.532616554058797931e+00
4.100000000000000533e+00,9.998110322839249831e-01,5.568649943912189926e+00
4.150000000000000355e+00,9.998800450393410255e-01,5.604451578022906943e+00
4.200000000000000178e+00,9.999253735963000711e-01,5.640025898109650271e+00
4.250000000000000000e+00,9.999545197987511624e-01,5.675377193261567754e+00
4.299999999999999822e+00,9.999728595714800772e-01,5.710509612878034602e+00
4.350000000000000533e+00,9.999841481131998000e-01,5.745427176066330688e+00
4.400000000000000355e+00,9.999909423256410079e-01,5.780133778906760611e+00
4.450000000000000178e+00,9.999949391798632625e-01,5.814633200450665562e+00
4.500000000000000000e+00,9.999972363357986227e-01,5.848929107951684969e+00
4.549999999999999822e+00,9.999985256674639444e-01,5.883025061605458461e+00
4.600000000000000533e+00,9.999992320550576963e-01,5.916865255130935530e+00
4.650000000000000355e+00,9.999996096449255134e-01,5.949630018122706865e+00
4.700000000000000178e+00,9.999998064709251233e-01,5.977419426067804409e+00
4.750000000000000000e+00,9.999999064722424613e-01,5.993754598299097403e+00
4.800000000000000711e+00,9.999999559665151416e-01,5.999088595815464053e+00
4.850000000000000533e+00,9.999999798160231768e-01,5.999946780600414975e+00
4.900000000000000355e+00,9.999999909973525947e-01,5.999999999999999112e+00
4.950000000000000178e+00,9.999999960925425313e-01,5.999999999999999112e+00
5.000000000000000000e+00,9.999999983424516792e-01,5.999999999999999112e+00
5.050000000000000711e+00,9.999999992900636681e-01,5.999999999999999112e+00
5.100000000000000533e+00,9.999999996321045082e-01,5.999999999999999112e+00
5.150000000000000355e+00,9.999999996340604991e-01,5.999999999999999112e+00
5.200000000000000178e+00,9.999999992976594809e-01,5.999999999999999112e+00
5.250000000000000000e+00,9.999999983621443711e-01,5.999999999999999112e+00
5.300000000000000711e+00,9.999999961400911630e-01,5.999999999999999112e+00
5.350000000000000533e+00,9.999999911082919635e-01,5.999999999999999112e+00
5.400000000000000355e+00,9.999999800676016015e-01,5.999999999999999112e+00
5.450000000000000178e+00,9.999999565218244957e-01,5.999999999999999112e+00
5.500000000000000000e+00,9.999999076662808850e-01,5.999999999999999112e+00
5.550000000000000711e+00,9.999998089736732432e-01,5.999982235694759858e+00
5.600000000000000533e+00,9.999996147618244180e-01,5.999620621564296208e+00
5.650000000000000355e+00,9.999992422656334146e-01,5.996712382233249983e+00
5.700000000000000178e+00,9.999985455650149957e-01,5.984989906389720282e+00
5.750000000000000000e+00,9.999972742234893852e-01,5.959666053330391122e+00
5.800000000000000711e+00,9.999950097109571168e-01,5.927454806781646823e+00
5.850000000000000533e+00,9.999910707580506042e-01,5.893710991533272825e+00
5.900000000000000355e+00,9.999843769896854528e-01,5.859677223978384752e+00
5.950000000000000178e+00,9.999732589414579431e-01,5.825444600423383967e+00
6.000000000000000000e+00,9.999552024631481739e-01,5.791009592287605479e+00
6.050000000000000711e+00,9.999265172693714288e-01,5.756368563865423837e+00
6.100000000000000533e+00,9.998819237518139502e-01,5.721517766055325360e+00
6.150000000000000355e+00,9.998140597531318674e-01,5.686453328128207474e+00
6.200000000000000178e+00,9.997129201522468867e-01,5.651171246222233435e+00
6.250000000000000000e+00,9.995652566489174884e-01,5.615667366577111075e+00
6.300000000000000711e+00,9.993539821922567956e-01,5.579937360739855023e+00
6.350000000000000533e+00,9.990576423968533515e-01,5.543976689265774915e+00
6.400000000000000355e+00,9.986500325608967943e-01,5.507780550135501940e+00
6.450000000000000178e+00,9.981000504533730222e-01,5.471343808701626621e+00
6.500000000000000000e+00,9.973718785103491413e-01,5.434660908041997196e+00
6.550000000000000711e+00,9.964255813372087101e-01,5.397725762618192036e+00
6.600000000000000533e+00,9.952181831312605365e-01,5.360531644239751259e+00
6.650000000000000355e+00,9.937052538996036244e-01,5.323071076954804859e+00
6.700000000000000178e+00,9.918429841336737773e-01,5.285335765128142071e+00
6.750000000000000000e+00,9.895906680997977878e-01,5.247316584189987587e+00
6.800000000000000711e+00,9.869134515456350343e-01,5.209003663359582426e+00
6.850000000000000533e+00,9.837851379644159122e-01,5.170386581425816530e+00
6.900000000000000355e+00,9.801907985773912202e-01,5.131454679414563458e+00
6.950000000000000178e+00,9.761289091820332109e-01,5.092197469831726053e+00
7.000000000000000000e+00,9.716127644373550032e-01,5.052605097469383466e+00
7.050000000000000711e+00,9.666710284699573386e-01,5.012668791431799775e+00
7.100000000000000533e+00,9.613474939860334745e-01,4.972381251556278414e+00
7.150000000000000355e+00,9.557004092902872117e-01,4.931736935311525905e+00
7.200000000000000178e+00,9.498019429332611452e-01,4.890732235955544738e+00
7.250000000000000000e+00,9.437382093979892472e-01,4.849365534738698358e+00
7.300000000000000711e+00,9.376095143091356388e-01,4.807637042612938671e+00
7.350000000000000533e+00,9.315291634050975045e-01,4.765548246595844084e+00
7.400000000000000355e+00,9.256179932397895493e-01,4.723100748974296437e+00
7.450000000000000178e+00,9.199918827438070545e-01,4.680294466169454104e+00
7.500000000000000000e+00,9.147418042004867855e-01,4.637080237488432566e+00
7.550000000000000711e+00,9.099101337291329861e-01,4.592905678568745209e+00
7.600000000000000533e+00,9.054709652869880054e-01,4.545938100432691087e+00
7.665231846618388190e+00,9.032348145448578780e-01,4.496445049616646372e+00
7.714907884188876075e+00,8.994395669528018056e-01,4.451954779882394853e+00
7.748536772642892423e+00,8.930380440604934744e-01,4.412375089938493922e+00
7.798617690029197469e+00,8.886715692267127542e-01,4.369852810242745633e+00
7.848772754285041842e+00,8.838682839763916110e-01,4.324147930181491795e+00
7.899030062663139340e+00,8.785031678735366611e-01,4.277161138739209001e+00
7.949421439860857141e+00,8.725028151993077241e-01,4.229408645398126332e+00
7.999982150466126818e+00,8.658382753547213539e-01,4.180869849064418275e+00
8.050750971250767662e+00,8.585131600028070853e-01,4.131472661199671492e+00
8.101782316990160382e+00,8.505542694438535944e-01,4.081149793751889021e+00
8.153064078442028517e+00,8.419984387890701028e-01,4.029846894336122531e+00
8.204632631943146848e+00,8.329012010231118257e-01,3.977500972254544465e+00
8.256536077631128734e+00,8.233367137667985114e-01,3.924036491305570085e+00
8.308824279932132129e+00,8.134004579318423467e-01,3.869373312902123274e+00
8.361547231034657912e+00,8.032121627877928383e-01,3.813431529380393314e+00
8.414752999267598454e+00,7.929177951510693045e-01,3.756133640104368787e+00
8.468485257420946155e+00,7.826906312351403772e-01,3.697406038954835772e+00
8.522780371766605967e+00,7.727315791758775365e-01,3.637180165925498976e+00
8.577664033831418067e+00,7.632688965624578881e-01,3.575393313025228892e+00
8.633147405044329759e+00,7.545574804217458631e-01,3.511989111277825870e+00
8.689222688883621259e+00,7.468780742200213929e-01,3.446917794929730938e+00
8.745857963011854252e+00,7.405368601064514777e-01,3.380136325473974246e+00
8.802991115040542880e+00,7.358655709430079739e-01,3.311608202162432679e+00
8.860523051211357526e+00,7.332210811189248112e-01,3.241302200206849449e+00
8.918311161814093779e+00,7.329815881833052771e-01,3.169230500631270431e+00
8.976165167042656989e+00,7.355351311809079640e-01,3.095974018300786668e+00
9.033848215633671686e+00,7.412571229708542209e-01,3.024756267099165008e+00
9.091085422030836583e+00,7.504779212613973405e-01,2.962850590439424892e+00
9.147579347513605796e+00,7.634479898464767711e-01,2.916141309978365737e+00
9.203028121160260255e+00,7.803130032221936574e-01,2.885173421235184499e+00
9.257139346679840841e+00,8.011099045447174216e-01,2.867757705132260249e+00
9.348606621355584068e+00,8.472884426162438087e-01,2.861262602698479096e+00
9.433873297898328403e+00,9.036241772869435529e-01,2.863155370188331439e+00
9.485083274118618846e+00,9.391836178328525353e-01,2.871098598580688943e+00
9.533525866221207679e+00,9.783921177853145412e-01,2.883053293878875323e+00
9.578939760707685380e+00,1.021060239292309380e+00,2.897404636591421223e+00
9.621129043678855908e+00,1.066926898260341483e+00,2.913080506835363348e+00
9.659977218864645110e+00,1.115667006240707027e+00,2.929631728796998402e+00
9.695443865104270031e+00,1.166914633743904250e+00,2.947250732979803889e+00
9.752079963403662788e+00,1.251825851907264475e+00,2.966723845971921403e+00
9.799235920723374349e+00,1.342676767760475176e+00,2.989328575684848666e+00
9.821704470595328473e+00,1.395971937689079345e+00,3.016699362469001056e+00
9.840977420607980974e+00,1.450378133940055214e+00,3.050692440827071472e+00
9.857091704328722059e+00,1.505664595341333456e+00,3.093244076128924824e+00
9.870142963893155041e+00,1.561603637091248054e+00,3.145901485933169539e+00
9.880285161648586723e+00,1.617976652683342120e+00,3.208147176948375812e+00
9.887713207822120154e+00,1.674584733139609094e+00,3.275792323906367542e+00
9.892638718320664992e+00,1.731257797035792079e+00,3.344141052047393536e+00
9.895270022724856673e+00,1.787858462987680808e+00,3.411239664887618872e+00
9.895802631736019705e+00,1.844280429005803690e+00,3.476795322123535925e+00
9.894419946788490350e+00,1.900443525949516044e+00,3.540861170170563454e+00
9.891299889759805453e+00,1.956288073903991620e+00,3.603510873044395879e+00
9.886622511245194644e+00,2.011770275943391528e+00,3.664811581846570743e+00
9.880575326810653536e+00,2.066859179741129537e+00,3.724822439498977733e+00
9.873355277633789839e+00,2.121534927929447978e+00,3.783594188155319671e+00
9.865167637619739693e+00,2.175787748034711644e+00,3.841169935058125873e+00
9.856222706911406561e+00,2.229617208276831963e+00,3.897586833254667038e+00
9.846731119808248778e+00,2.283031447160559502e+00,3.952878315967756073e+00
9.836898471851462489e+00,2.336046237444630691e+00,4.007076500505977634e+00
9.826919929196858305e+00,2.388683840631825817e+00,4.060214361911685721e+00
9.816975471263493347e+00,2.440971670291039786e+00,4.112326860152669461e+00
9.807226233660886194e+00,2.492940838248010937e+00,4.163448671204907470e+00
9.797811015271349788e+00,2.544613138465587010e+00,4.213608600079730593e+00
9.788841824614477716e+00,2.595970743758740262e+00,4.262835875886501036e+00
9.780408613512594940e+00,2.647067930776442424e+00,4.311180726578939471e+00
9.772563811627950514e+00,2.697942758823035359e+00,4.358704471758351850e+00
9.765312793907876099e+00,2.748632003050529793e+00,4.405407839354602118e+00
9.758602742308024602e+00,2.799170448462432681e+00,4.450597023684478515e+00
9.752317008165396928e+00,2.849589961519049197e+00,4.491803101587196423e+00
9.743078090317236928e+00,2.877475534120327083e+00,4.529487768261515335e+00
9.737569509455124006e+00,2.928345128389601815e+00,4.574078369316072923e+00
9.733968251574165009e+00,3.000000000000000000e+00,4.625316599340110635e+00
9.727484312480962458e+00,3.050000000000000266e+00,4.672963286246759829e+00
9.720534154289065754e+00,3.100000000000000089e+00,4.716859246428940722e+00
9.713081598481942081e+00,3.150000000000000355e+00,4.759600212566100552e+00
9.705167900034540551e+00,3.200000000000000178e+00,4.801953250368537596e+00
9.696893292505674111e+00,3.250000000000000000e+00,4.843980737185508367e+00
9.688392823357283135e+00,3.300000000000000266e+00,4.885675871666179226e+00
9.679814562640482123e+00,3.350000000000000089e+00,4.927028696453865209e+00
9.671304432961827402e+00,3.400000000000000355e+00,4.968028915687877856e+00
9.662997719301827715e+00,3.450000000000000178e+00,5.008667987148010425e+00
9.655014874933790736e+00,3.500000000000000000e+00,5.048940420723313949e+00
9.647458993927713777e+00,3.550000000000000266e+00,5.088844458322157926e+00
9.640413417797994100e+00,3.600000000000000089e+00,5.128382308411266521e+00
9.633939219293026213e+00,3.650000000000000355e+00,5.167560014507294852e+00
9.628073051156768258e+00,3.700000000000000178e+00,5.206386984409054008e+00
9.622825969493206344e+00,3.750000000000000000e+00,5.244875228981863202e+00
9.618183599342421175e+00,3.800000000000000266e+00,5.283038416894606293e+00
9.614107693475492766e+00,3.850000000000000089e+00,5.320696342605217843e+00
9.610538904301822782e+00,3.900000000000000355e+00,5.355278379335320693e+00
9.607400476646137832e+00,3.950000000000000178e+00,5.375504197432494635e+00
9.604602547745091812e+00,4.000000000000000000e+00,5.366438408972852514e+00
9.602046771294336480e+00,4.049999999999999822e+00,5.336605266321703844e+00
9.599631034774517957e+00,4.100000000000000533e+00,5.299985436175715492e+00
9.597254093636305328e+00,4.150000000000000355e+00,5.262123948892040382e+00
9.594819989449440811e+00,4.200000000000000178e+00,5.223929483089755799e+00
9.592242144788965419e+00,4.250000000000000000e+00,5.185448073603688535e+00
9.589447033880595939e+00,4.299999999999999822e+00,5.146669832404796807e+00
9.586377318479989640e+00,4.350000000000000533e+00,5.107584631407741327e+00
9.582994321452634523e+00,4.400000000000000355e+00,5.068182295893816303e+00
9.579279699224093392e+00,4.450000000000000178e+00,5.028452935231028320e+00
9.575236187987197667e+00,4.500000000000000000e+00,4.988387350625367311e+00
9.570887362572920054e+00,4.549999999999999822e+00,4.947977438379128401e+00
9.566276482279672422e+00,4.600000000000000533e+00,4.907216505850003685e+00
9.561464691366023061e+00,4.650000000000000355e+00,4.866099436660666910e+00
9.556529002577654808e+00,4.700000000000000178e+00,4.824622670379756784e+00
9.551560440060146817e+00,4.750000000000000000e+00,4.782783978115230816e+00
9.546662270337931133e+00,4.800000000000000711e+00,4.740582002744226919e+00
9.541947420715688466e+00,4.850000000000000533e+00,4.698015505892913168e+00
9.537533377589785033e+00,4.900000000000000355e+00,4.655082282279790817e+00
9.533532816337173088e+00,4.950000000000000178e+00,4.611777832712257386e+00
9.530039575505574234e+00,5.000000000000000000e+00,4.568071402478713239e+00
9.527112221230463973e+00,5.050000000000000711e+00,4.523671487158988036e+00
9.524760128624112809e+00,5.100000000000000533e+00,4.477565238900687916e+00
9.523372481401979783e+00,5.157472948383599487e+00,4.429565876766105248e+00
9.522222553316748161e+00,5.209568813475610405e+00,4.383295647229203951e+00
9.520440861143615763e+00,5.252286828142219477e+00,4.339478151045115695e+00
9.519546694571618062e+00,5.302667329639414007e+00,4.294288276413917416e+00
9.518720450243213449e+00,5.353094596452587339e+00,4.247366351510421190e+00
9.517873031791838301e+00,5.403577248937592614e+00,4.199560873610659328e+00
9.516945159913490215e+00,5.454124856315515579e+00,4.151116342917331892e+00
9.515901995357159748e+00,5.504747825634915159e+00,4.102023529375012245e+00
9.514724393366863708e+00,5.555457493770031618e+00,4.052250660710459584e+00
9.513401392098897347e+00,5.606266313941834056e+00,4.001778401099778115e+00
9.511921950937809456e+00,5.657109946625755725e+00,3.950603266321026652e+00
9.510281543411288396e+00,5.707977687598927652e+00,3.898698500219754060e+00
9.508489143155122392e+00,5.758942271724177608e+00,3.846005213269147127e+00
9.506563305875481262e+00,5.810009680225203255e+00,3.792470526895863614e+00
9.504541280437930340e+00,5.861183727492748297e+00,3.738053004983187044e+00
9.502484773452255951e+00,5.912464834843574657e+00,3.682716126156798886e+00
9.500485664895247595e+00,5.963848574419973403e+00,3.626427343248336044e+00
9.498671438495001951e+00,6.015324022849241281e+00,3.569159286904295847e+00
9.497209866255088784e+00,6.066872013907152805e+00,3.510890449575395422e+00
9.496312277030183324e+00,6.118463440370126349e+00,3.451604395953552284e+00
9.496234695206755561e+00,6.170057807252239179e+00,3.391286614524242182e+00
9.497276324604181141e+00,6.221602260534706552e+00,3.329918102291526072e+00
9.499775221375619694e+00,6.273031296405432222e+00,3.267464948345706333e+00
9.504101342176108247e+00,6.324267309415246174e+00,3.203941602302669001e+00
9.510647099652368652e+00,6.375221709933835079e+00,3.140388055052724781e+00
9.519815160650859198e+00,6.425797850251439236e+00,3.082803809834132380e+00
9.532001984579171250e+00,6.475895542956533468e+00,3.045269375353505836e+00
9.547574669551154969e+00,6.525416684565851000e+00,3.040857405308552863e+00
9.566839317514352459e+00,6.574273317731115895e+00,3.072444907790321089e+00
9.590001298567193189e+00,6.622397698638089913e+00,3.130467724011497310e+00
9.617121773847587818e+00,6.669753425823497395e+00,3.200260629333963269e+00
9.649601147681124758e+00,6.724446429646937951e+00,3.275030806908106218e+00
9.686152030950946568e+00,6.776348078408859443e+00,3.349057097159349183e+00
9.722904907359890103e+00,6.819753193015595016e+00,3.418843079051561595e+00
9.761838964438563693e+00,6.862370657705309185e+00,3.485705702478475665e+00
9.802107031500652212e+00,6.904506896468252108e+00,3.546503297813812239e+00
9.842766847390363338e+00,6.946507248837852089e+00,3.581330679056835997e+00
9.882851416297839364e+00,6.988726917622701151e+00,3.564186896736151411e+00
9.921442462008117857e+00,7.031500423226597185e+00,3.511194492035894399e+00
9.957738383805624593e+00,7.075113645895102721e+00,3.445178800851844692e+00
9.993662517406445289e+00,7.126949825870452671e+00,3.373718161644666758e+00
1.002555624310497073e+01,7.181541293352910138e+00,3.301540901592161070e+00
1.005228373177008905e+01,7.229119665880432422e+00,3.234616703825146988e+00
1.007525097427684280e+01,7.277444219225415623e+00,3.181767733774386375e+00
1.009459289608947508e+01,7.326464076694756855e+00,3.160015834781912947e+00
1.011057368247893429e+01,7.376101979898071370e+00,3.176240378600503345e+00
1.012353902821150697e+01,7.426265940351406414e+00,3.222626760903653409e+00
1.013387380988293529e+01,7.476859225718692770e+00,3.282144644493199426e+00
1.014196959995605773e+01,7.527787840295392385e+00,3.343983136559313341e+00
1.014820238003063047e+01,7.578965498578909887e+00,3.405103830790883634e+00
1.015291837363869298e+01,7.630316540071731879e+00,3.465168600534637822e+00
1.015642545577024514e+01,7.681777307693765877e+00,3.524217628834593441e+00
1.015898837976393132e+01,7.733296395564059011e+00,3.582299682446987710e+00
1.016082706260959334e+01,7.784834046749357306e+00,3.639476922342275600e+00
1.016212688829332933e+01,7.836480626474432221e+00,3.695829734405809752e+00
1.016302179359926150e+01,7.888222444828139501e+00,3.751390697807211794e+00
1.016360473051865476e+01,7.939943139347344747e+00,3.806146442233315774e+00
1.016395035541493819e+01,7.991638520911155119e+00,3.860103959435107868e+00
1.016411310742785368e+01,8.043309139308773226e+00,3.913292556378792142e+00
1.016413351326079528e+01,8.094959166604480671e+00,3.965747390395495842e+00
1.016404315131855718e+01,8.146595618297768127e+00,4.017195512696750903e+00
1.016386797868568870e+01,8.198227854569919870e+00,4.063632647732871916e+00
1.016362997310334570e+01,8.249853217331994060e+00,4.087948233664455699e+00
1.016334695364156104e+01,8.301567420091007676e+00,4.069632981786074133e+00
1.016303206169382456e+01,8.353276553376275615e+00,4.025741180248965989e+00
1.016269581933537403e+01,8.404884896177328812e+00,3.974861911646900836e+00
1.016233465296552119e+01,8.456501429641214429e+00,3.922586215156862011e+00
1.016193216147635603e+01,8.508136561701087786e+00,3.869559087916516482e+00
1.016145385100215748e+01,8.559797831089145603e+00,3.815768875909067326e+00
1.016084240645984593e+01,8.611488711338255442e+00,3.761183860826762704e+00
1.016001272156444912e+01,8.663207192320639294e+00,3.705795485339588691e+00
1.015885579735258126e+01,8.714839559940630309e+00,3.649616390758259943e+00
1.015721909610936891e+01,8.766372139071362923e+00,3.592615203272068847e+00
1.015489880638386389e+01,8.817893396416073060e+00,3.534714384260186470e+00
1.015165861812454473e+01,8.869362997854057795e+00,3.475854832669951655e+00
1.014722133336009513e+01,8.920728920380394555e+00,3.415990834799192299e+00
1.014127148340525508e+01,8.971927090763832879e+00,3.355072850795794537e+00
1.013346018412053695e+01,9.022881798070534032e+00,3.293279898166944442e+00
1.012341308132214301e+01,9.073507126931106725e+00,3.232987530291981937e+00
1.011074332721915248e+01,9.123709805544882201e+00,3.184326316205182916e+00
1.009507237367880172e+01,9.173394003769660188e+00,3.165307717286792943e+00
1.007606094548725295e+01,9.222468567971672471e+00,3.184836715507317617e+00
1.005345012955672956e+01,9.270856751781034077e+00,3.236713938482961073e+00
1.002710839143180621e+01,9.318507669435144081e+00,3.303336146798063755e+00
9.995629355001634408e+00,9.373277408906753649e+00,3.375377225074569942e+00
9.960124501507737094e+00,9.425356907971975673e+00,3.446780334596260431e+00
9.924290323956425297e+00,9.469131012267743230e+00,3.513640573432208924e+00
9.886177618068439088e+00,9.512071345178497950e+00,3.571478538426915428e+00
9.846571713891593802e+00,9.554456825394376907e+00,3.598172318790720858e+00
9.806365364855070155e+00,9.596611968761029843e+00,3.568742913548182294e+00
9.766491139706118929e+00,9.638879248035088665e+00,3.509270312117997559e+00
9.727852057913905170e+00,9.681590158707383154e+00,3.441991278508358398e+00
9.689230480340521368e+00,9.730862248537679449e+00,3.372417922196119910e+00
9.655343263770737039e+00,9.774678045013116545e+00,3.303236352149852006e+00
9.624262805656451647e+00,9.821348732905548218e+00,3.232362478660451011e+00
9.594918937109717660e+00,9.878210053678678548e+00,3.160269855671062444e+00
9.571296258392107958e+00,9.926240719039249427e+00,3.098542285913138628e+00
9.551468820726833897e+00,9.974989861026655191e+00,3.061872488375076529e+00
9.535275618906217332e+00,1.002439883343655325e+01,3.060406964903799931e+00
9.522449331427086605e+00,1.007438720300000590e+01,3.093201737807853569e+00
9.512651985852960124e+00,1.012486219231438866e+01,3.148809180286137988e+00
9.505506725985702232e+00,1.017572687081721661e+01,3.211862662213555097e+00
9.500623622938435986e+00,1.022688630106872587e+01,3.275182744505202415e+00
9.497619246502971180e+00,1.027825260616690706e+01,3.337452481342288113e+00
9.496131050353245229e+00,1.032974827903957404e+01,3.398643256229952669e+00
9.495827731649265857e+00,1.038130748903412481e+01,3.458794966537102944e+00
9.496416197746368582e+00,1.043287670118496990e+01,3.517930609371282991e+00
9.497645556563355740e+00,1.048441442425978032e+01,3.576066838102973211e+00
9.499308309505604342e+00,1.053589028944166373e+01,3.633220623824190199e+00
9.501239003701590136e+00,1.058728366932539977e+01,3.689412719538749386e+00
9.503310812229358362e+00,1.063858204942530428e+01,3.744668794488411834e+00
9.505430691638583340e+00,1.068977934517066330e+01,3.799019085311904131e+00
9.507533808198090242e+00,1.074087431496376155e+01,3.852497493970079567e+00
9.509577807606250488e+00,1.079186916469678259e+01,3.905142787494538581e+00
9.511537284169772732e+00,1.084276838591281589e+01,3.957005315697814218e+00
9.513395051364925692e+00,1.089364368981065567e+01,4.008141597087313102e+00
9.515146506362027523e+00,1.094448242610081223e+01,4.058576112502194633e+00
9.516792150610124068e+00,1.099521881297945747e+01,4.108310484979878829e+00
9.518329165250888124e+00,1.104586463547427932e+01,4.157362694562271699e+00
9.519756798261672870e+00,1.109643064690908609e+01,4.205763467726068683e+00
9.521080933575284178e+00,1.114692673292295666e+01,4.253544442448288443e+00
9.522322112274856920e+00,1.119736208926459575e+01,4.300713719621681363e+00
9.523524496289706320e+00,1.124774528774465665e+01,4.347057857842893114e+00
9.524761833935182054e+00,1.129803377275637111e+01,4.391852645682782885e+00
9.526693627357982308e+00,1.134173403453672613e+01,4.435427760203539016e+00
9.528119970963725649e+00,1.139357030462041642e+01,4.481052203605521811e+00
9.529753790794991630e+00,1.145000000000000107e+01,4.528095569800708375e+00
9.532176828834231230e+00,1.150000000000000000e+01,4.573473715857738320e+00
9.535087864008522374e+00,1.155000000000000071e+01,4.617348724688397965e+00
9.538480085406927600e+00,1.160000000000000142e+01,4.660583519029984245e+00
9.542302372484655848e+00,1.165000000000000036e+01,4.703426702002693638e+00
9.546471780071726698e+00,1.170000000000000107e+01,4.745905180255994615e+00
9.550888286093467627e+00,1.175000000000000000e+01,4.788023707698992659e+00
9.555447283583639262e+00,1.180000000000000071e+01,4.829785233893121976e+00
9.560047768746755992e+00,1.185000000000000142e+01,4.871191964756308224e+00
9.564596588552554124e+00,1.190000000000000036e+01,4.912246208784678991e+00
9.569010347191653665e+00,1.195000000000000107e+01,4.952950951819177661e+00
9.573216522119755822e+00,1.200000000000000000e+01,4.993310203832566962e+00
9.577154598027535215e+00,1.205000000000000071e+01,5.033329169679025661e+00
9.580777274612692906e+00,1.210000000000000142e+01,5.073014268830720042e+00
9.584051409890605555e+00,1.215000000000000036e+01,5.112373014842685137e+00
9.586958334658834957e+00,1.220000000000000107e+01,5.151413775154349395e+00
