11.8812346,8.2433176,3.1716488
11.9292364,8.1936440,3.1041700
11.9612495,8.1574503,3.0404478
11.9866678,8.1277523,3.0238579
12.0143659,8.0980737,3.0218441
12.0482135,8.0656556,3.0198290
12.0867927,8.0313583,3.1041534
12.1272040,7.9974882,3.1861389
12.1685529,7.9648155,3.2659618
12.2101654,7.9342417,3.3364170
12.2503942,7.9071123,3.3775426
12.2907420,7.8822041,3.4089893
12.3335245,7.8578940,3.4552010
12.3777286,7.8346748,3.5110136
12.4228801,7.8127056,3.5711242
12.4682173,7.7922656,3.6319021
12.5138725,7.7732568,3.6875805
12.5604632,7.7554308,3.7389844
12.6077830,7.7388489,3.7901482
12.6539057,7.7240805,3.8420679
12.7015643,7.7102773,3.8856134
12.7508656,7.6975647,3.8482429
12.7993588,7.6866065,3.8061487
12.8470580,7.6773422,3.7669245
12.8962586,7.6694071,3.7294739
12.9469774,7.6629872,3.6926523
12.9967218,7.6584515,3.6569637
13.0450638,7.6557503,3.6233952
13.0945980,7.6547822,3.5912401
13.1452824,7.6557306,3.5596850
13.1970749,7.6587792,3.5278522
13.2449580,7.6635256,3.5010067
13.2935343,7.6703482,3.4798747
13.3426244,7.6794441,3.4650876
13.3920462,7.6910103,3.4571892
13.4414935,7.7052045,3.4548868
13.4888956,7.7214224,3.4525829
13.5358008,7.7399425,3.4651362
13.5817588,7.7604673,3.4851156
13.6263189,7.7826992,3.5064638
13.6690307,7.8063404,3.5236311
13.7136828,7.8337963,3.5308201
13.7560428,7.8626497,3.5392520
13.7958104,7.8923665,3.5526311
13.8331611,7.9226894,3.5729088
13.8698432,7.9547855,3.6019114
13.9078482,7.9905251,3.6382154
13.9432099,8.0262092,3.6751105
13.9760870,8.0616212,3.7140965
14.0081702,8.0983485,3.7567676
14.0410314,8.1382817,3.8032852
14.0714188,8.1773647,3.8537113
14.0997475,8.2156112,3.9131782
14.1290948,8.2568984,3.9775755
14.1571856,8.2979803,4.0408629
14.1841970,8.3388834,4.1030918
14.2105757,8.3800282,4.1643098
14.2367405,8.4219782,4.2245610
14.2630694,8.4653086,4.2838861
14.2874807,8.5064437,4.3423234
14.3117747,8.5485062,4.3999082
14.3366879,8.5931132,4.4566738
14.3608032,8.6379487,4.5126511
14.3823540,8.6795735,4.5678692
14.4042677,8.7236114,4.6195687
14.4264378,8.7701419,4.6675285
14.4482650,8.8181344,4.7128656
14.4665929,8.8602947,4.7565189
14.4849626,8.9044204,4.7999698
14.5033782,8.9506847,4.8443333
14.5218437,8.9992606,4.8904423
14.5403630,9.0503213,4.9388754
14.5561727,9.0958782,4.9888404
14.5717958,9.1428238,5.0382442
14.5870619,9.1907833,5.0871034
14.6017704,9.2392975,5.1320586
14.6157208,9.2879069,5.1700623
14.6287124,9.3361521,5.1982844
14.6413010,9.3866572,5.2131139
14.6526553,9.4364227,5.2236842
14.6628060,9.4854195,5.2313986
14.6718162,9.5337437,5.2372972
14.6797489,9.5814913,5.2424901
14.6868175,9.6298582,5.2481247
14.6931810,9.6802484,5.2560188
14.6985337,9.7301929,5.2684782
14.7029621,9.7797172,5.2860377
14.7065525,9.8288470,5.3091918
14.7093971,9.8777166,5.3383983
14.7116454,9.9281413,5.3740551
14.7132618,9.9782327,5.4160910
14.7143361,10.0280294,5.4610888
14.7149583,10.0775701,5.5056596
14.7152181,10.1269036,5.5498138
14.7151992,10.1770526,5.5935613
14.7149708,10.2270359,5.6369116
14.7146073,10.2768738,5.6798740
14.7141832,10.3265867,5.7224571
14.7137727,10.3762298,5.7646696
14.7134327,10.4262638,5.8065195
14.7131784,10.4762087,5.8480148
14.7130100,10.5260629,5.8891629
14.7129282,10.5758245,5.9299713
14.7129332,10.6255376,5.9704468
14.7130118,10.6753817,6.0000000
14.7131152,10.7251899,6.0000000
14.7131897,10.7750138,6.0000000
14.7131812,10.8249049,6.0000000
14.7130365,10.8748108,6.0000000
14.7127055,10.9246163,6.0000000
14.7121384,10.9745022,6.0000000
14.7112862,11.0244138,6.0000000
14.7100996,11.0742962,6.0000000
14.7085370,11.1238759,6.0000000
14.7065449,11.1731123,6.0000000
14.7040339,11.2225121,6.0000000
14.7009226,11.2722716,6.0000000
14.6971291,11.3225871,6.0000000
14.6927092,11.3722548,6.0000000
14.6877654,11.4209980,6.0000000
14.6822744,11.4703322,6.0000000
14.6763513,11.5201415,6.0000000
14.6701112,11.5703099,6.0000000
14.6636863,11.6205884,6.0000000
14.6572201,11.6704285,6.0000000
14.6506692,11.7202264,6.0000000
14.6440513,11.7698249,6.0000000
14.6373842,11.8190668,6.0000000
14.6306858,11.8677951,5.9718309
14.6236406,11.9181971,5.8836033
14.6164950,11.9682598,5.7980390
14.6092635,12.0176434,5.7152086
14.6019063,12.0663991,5.6351513
14.5943840,12.1145782,5.5578704
14.5863092,12.1643430,5.4815516
14.5779056,12.2140461,5.4057656
14.5692399,12.2631851,5.3305010
14.5602978,12.3117653,5.2557411
14.5510551,12.3598437,5.1814799
14.5410566,12.4095599,5.1083874
14.5306999,12.4586901,5.0364286
14.5199611,12.5072489,4.9655543
14.5088163,12.5552509,4.8956990
14.4970289,12.6035623,4.8268076
14.4845053,12.6523369,4.7588351
14.4714678,12.7005476,4.6916932
14.4578921,12.7482039,4.6252732
14.4437268,12.7954040,4.5595191
14.4285219,12.8434460,4.4955238
14.4126582,12.8909077,4.4332663
14.3961018,12.9377802,4.3727100
14.3788189,12.9840544,4.3137996
14.3604109,13.0306202,4.2559201
14.3410857,13.0767726,4.1987540
14.3208996,13.1222849,4.1420647
14.2998219,13.1671566,4.0855703
14.2776710,13.2116750,4.0329774
14.2544111,13.2557081,3.9859338
14.2299986,13.2991084,3.9437347
14.2043118,13.3418887,3.9054834
14.1768682,13.3846094,3.8668748
14.1478393,13.4268241,3.8296250
14.1179964,13.4673413,3.8030139
14.0878063,13.5054649,3.8000066
14.0544018,13.5442384,3.7974760
14.0187182,13.5822843,3.7949436
13.9845785,13.6166330,3.8397782
13.9513529,13.6494849,3.9054832
13.9160903,13.6848999,3.9700155
13.8816540,13.7197679,4.0334314
13.8477894,13.7537957,3.9741866
13.8138553,13.7871462,3.8891701
13.7768003,13.8222885,3.8142643
13.7385506,13.8569649,3.7481288
13.7033903,13.8872699,3.6987365
13.6652260,13.9182447,3.6594178
13.6236990,13.9496060,3.6246862
13.5810607,13.9793289,3.5902601
13.5418630,14.0045512,3.5555059
13.5000685,14.0293397,3.5203600
13.4556701,14.0534073,3.4846069
13.4086608,14.0764668,3.4479514
13.3614748,14.0972199,3.4106707
13.3170674,14.1146161,3.3787323
13.2708745,14.1304975,3.3529992
13.2229977,14.1445446,3.3343457
13.1735387,14.1564379,3.3235849
13.1225993,14.1658578,3.3213715
13.0721666,14.1723091,3.3191566
13.0223458,14.1759746,3.3207397
12.9720431,14.1771174,3.3315681
12.9217006,14.1757672,3.3129955
12.8717606,14.1719538,3.2949879
12.8226652,14.1657068,3.2854533
12.7732679,14.1567249,3.2832653
12.7227317,14.1445486,3.2810759
12.6740458,14.1299263,3.2850567
12.6271837,14.1131640,3.2964268
12.5821188,14.0945677,3.3159691
12.5388247,14.0744434,3.3441551
12.4933277,14.0509554,3.3812883
12.4483372,14.0253209,3.4204713
12.4056271,13.9986560,3.4586502
12.3652145,13.9712168,3.4958033
12.3271166,13.9432591,3.5317543
12.2863833,13.9109619,3.5661763
12.2469722,13.8771638,3.5995928
12.2106154,13.8436014,3.6336917
12.1771504,13.8105708,3.6702015
12.1422963,13.7739102,3.7111517
12.1079392,13.7354396,3.7560869
12.0766667,13.6984461,3.8101005
12.0465641,13.6613404,3.8763476
12.0146465,13.6208672,3.9413953
11.9847309,13.5822303,4.0053021
11.9553877,13.5441778,4.0681219
11.9252364,13.5056650,4.1299044
11.8933878,13.4664256,4.1906956
11.8635089,13.4311626,4.2312514
11.8320249,13.3947891,4.2904753
11.7974946,13.3548041,4.3488153
11.7662607,13.3180069,4.4063068
11.7379425,13.2838044,4.4629825
11.7076748,13.2461111,4.5188734
11.6752660,13.2042977,4.5709075
11.6405246,13.1577347,4.6227354
11.6125153,13.1189423,4.6765106
11.5837822,13.0782928,4.7296039
11.5545718,13.0363639,4.7820381
11.5253706,12.9940608,4.8338349
11.4966651,12.9522888,4.8850144
11.4689418,12.9119532,4.9355962
11.4373297,12.8661869,4.9855984
11.4071034,12.8226187,5.0350383
11.3788157,12.7818594,5.0839325
11.3522573,12.7434129,5.1322967
11.3272189,12.7067828,5.1801458
11.2975263,12.6625493,5.2274940
11.2694721,12.6198826,5.2743549
11.2432154,12.5791847,5.3207415
11.2182691,12.5398681,5.3666660
11.1914003,12.4967989,5.4121405
11.1657608,12.4547307,5.4571761
11.1406264,12.4122962,5.4927238
11.1169200,12.3710682,5.5225832
11.0931632,12.3288163,5.5665808
11.0685459,12.2844490,5.6101754
11.0434952,12.2390680,5.6533764
11.0222079,12.2004805,5.6961928
10.9996508,12.1594659,5.6300908
10.9754784,12.1152543,5.5367315
10.9493449,12.0670757,5.4422617
10.9248725,12.0215748,5.3461378
10.9027180,11.9800915,5.2454314
10.8796511,11.9366565,5.1394025
10.8559595,11.8918196,5.0290286
10.8319313,11.8461312,4.9148731
10.8078543,11.8001411,4.7972723
10.7837920,11.7539673,4.6786886
10.7595737,11.7071978,4.5659292
10.7360470,11.6612499,4.4597679
10.7133736,11.6162125,4.3614135
10.6917153,11.5721746,4.2726581
10.6712338,11.5292250,4.1961055
10.6511584,11.4853681,4.1323265
10.6296649,11.4357479,4.0724019
10.6102757,11.3879752,4.0169014
10.5928989,11.3420181,3.9664730
10.5774425,11.2978446,3.9218539
10.5626713,11.2516796,3.8832566
10.5478842,11.1999617,3.8506329
10.5357289,11.1512603,3.8258847
10.5259901,11.1056974,3.8117746
10.5173191,11.0561969,3.8090622
10.5105084,11.0046532,3.8065255
10.5062885,10.9583908,3.8039871
10.5034711,10.9080845,3.8207557
10.5021882,10.8592673,3.8571206
10.5016981,10.8116738,3.9225124
10.5015568,10.7621703,3.9867467
10.5017821,10.7144509,4.0498788
10.5028714,10.6658062,4.1119594
10.5057153,10.6125180,4.1278943
10.5095996,10.5677724,4.1278667
10.5154962,10.5187331,4.1251140
10.5238797,10.4652450,4.1246829
10.5329331,10.4179846,4.1308756
10.5431440,10.3719516,4.1478786
10.5552673,10.3235652,4.1733553
10.5693959,10.2729873,4.2045480
10.5848433,10.2227969,4.2395192
10.5993184,10.1793223,4.2790995
10.6151990,10.1344590,4.3298519
10.6324965,10.0880703,4.3876168
10.6512226,10.0400191,4.4445556
10.6713889,9.9901687,4.5006996
10.6911907,9.9426780,4.5560783
10.7108011,9.8967572,4.6107194
10.7310754,9.8502380,4.6646489
10.7517470,9.8036775,4.7178914
10.7725494,9.7576326,4.7704698
10.7932161,9.7126605,4.8224061
10.8139218,9.6683830,4.8737208
10.8376571,9.6186319,4.9244334
10.8605558,9.5716722,4.9745626
10.8827119,9.5272021,5.0241257
10.9042198,9.4849201,4.9951481
10.9251737,9.4445244,4.9141108
10.9491574,9.3991739,4.8286498
10.9737275,9.3536213,4.7390384
10.9976288,9.3101191,4.6449257
11.0208576,9.2685290,4.5451768
11.0447666,9.2263404,4.4441510
11.0701845,9.1823414,4.3648909
11.0955026,9.1398768,4.3073528
11.1213002,9.0984284,4.2683442
11.1478057,9.0580026,4.2455531
11.1756139,9.0180416,4.2355969
11.2053600,8.9780174,4.2323954
11.2374829,8.9377113,4.2295767
11.2683795,8.9013802,4.2267562
11.3000878,8.8654294,4.2860481
11.3331755,8.8281107,4.3444535
11.3672092,8.7888851,4.4020076
11.3988280,8.7508488,4.4414233
