4.302385711443935001e+00,1.306848922917138545e+01,1.000000000000000000e+00,8.000000000000000444e-01
4.334451463150868378e+00,1.303500026860127292e+01,1.000000000000000000e+00,8.000000000000000444e-01
4.368970244104430023e+00,1.300497742136781198e+01,9.500000000000000666e-01,8.250000000000000666e-01
4.405789124668513246e+00,1.297564040064272817e+01,9.000000000000000222e-01,8.250000000000000666e-01
4.444632768288804492e+00,1.294976567113160293e+01,9.250000000000000444e-01,8.250000000000000666e-01
4.485285440448234517e+00,1.292455656106338502e+01,9.000000000000000222e-01,8.500000000000000888e-01
4.527529618453833393e+00,1.290280318648246016e+01,9.250000000000000444e-01,8.250000000000000666e-01
4.571108191987365288e+00,1.288304178160957925e+01,9.750000000000000888e-01,8.000000000000000444e-01
4.615879755965036857e+00,1.286521446163245130e+01,9.500000000000000666e-01,8.000000000000000444e-01
4.661605373096017857e+00,1.284919814745315492e+01,1.000000000000000000e+00,7.750000000000000222e-01
4.708170226175805162e+00,1.283356915270718090e+01,1.025000000000000133e+00,7.750000000000000222e-01
4.755366603148167393e+00,1.282111212072793194e+01,1.025000000000000133e+00,7.500000000000000000e-01
4.803065214034210939e+00,1.281045776223336397e+01,1.050000000000000044e+00,7.500000000000000000e-01
4.851149029593724293e+00,1.280151979631391335e+01,1.050000000000000044e+00,7.500000000000000000e-01
4.899511230566801601e+00,1.279303755519828734e+01,1.150000000000000133e+00,7.500000000000000000e-01
4.948054263060971181e+00,1.278779210596210802e+01,1.200000000000000178e+00,7.500000000000000000e-01
4.996688587591223474e+00,1.278455911673637502e+01,1.200000000000000178e+00,7.500000000000000000e-01
5.045329012368092947e+00,1.278332096963772990e+01,1.250000000000000000e+00,7.500000000000000000e-01
5.093895436363474083e+00,1.278416958212332233e+01,1.300000000000000044e+00,7.500000000000000000e-01
5.142307671371766808e+00,1.278584228708549730e+01,1.350000000000000089e+00,7.500000000000000000e-01
5.190488090418687861e+00,1.279119445781864606e+01,1.450000000000000178e+00,7.500000000000000000e-01
5.238358624505101702e+00,1.279897785989619763e+01,1.575000000000000178e+00,7.500000000000000000e-01
5.285773542668975367e+00,1.281060142479519293e+01,1.575000000000000178e+00,7.500000000000000000e-01
5.332692531818908677e+00,1.282328250906066813e+01,1.500000000000000000e+00,7.750000000000000222e-01
5.379030466547854772e+00,1.283987042900325903e+01,1.375000000000000000e+00,7.250000000000000888e-01
5.424638492307067850e+00,1.285758794090484969e+01,1.325000000000000178e+00,7.500000000000000000e-01
5.469477169213461387e+00,1.287918772185680005e+01,1.200000000000000178e+00,7.750000000000000222e-01
5.513404502610932845e+00,1.290182085898403841e+01,1.125000000000000000e+00,7.250000000000000888e-01
5.556396234744377161e+00,1.292686175647448543e+01,1.074999999999999956e+00,7.500000000000000000e-01
5.598331417891914796e+00,1.295566749154066244e+01,1.000000000000000000e+00,7.500000000000000000e-01
5.639214957628356117e+00,1.298538254480489229e+01,1.025000000000000133e+00,7.000000000000000666e-01
5.679029320529167535e+00,1.301867836038384141e+01,9.500000000000000666e-01,7.250000000000000888e-01
5.716303173107848856e+00,1.305403402806243562e+01,9.000000000000000222e-01,7.500000000000000000e-01
5.753935042444906500e+00,1.309127828805508642e+01,8.750000000000000000e-01,7.500000000000000000e-01
5.790495734603121392e+00,1.313032859883773362e+01,9.250000000000000444e-01,7.250000000000000888e-01
5.824683470821134357e+00,1.317097908380653593e+01,9.000000000000000222e-01,7.500000000000000000e-01
5.859340061988742576e+00,1.321312275799192903e+01,8.750000000000000000e-01,7.750000000000000222e-01
5.891774970289104019e+00,1.325654209857184362e+01,8.500000000000000888e-01,7.250000000000000888e-01
5.924912315264779572e+00,1.330113019854634615e+01,8.500000000000000888e-01,7.750000000000000222e-01
5.955963121050126041e+00,1.334672284262546071e+01,8.250000000000000666e-01,7.750000000000000222e-01
5.987896428898118018e+00,1.339312450728222537e+01,8.500000000000000888e-01,7.750000000000000222e-01
6.019327670941862607e+00,1.344025930775062605e+01,8.250000000000000666e-01,7.500000000000000000e-01
6.048974441155303694e+00,1.348795701448407414e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.079787419521351488e+00,1.353612479103116861e+01,8.250000000000000666e-01,7.500000000000000000e-01
6.108888436684610568e+00,1.358468075785852136e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.139215142306743367e+00,1.363355248823412325e+01,8.250000000000000666e-01,7.500000000000000000e-01
6.167979663159548487e+00,1.368267875958962776e+01,8.500000000000000888e-01,8.000000000000000444e-01
6.198038275524493379e+00,1.373200715630884972e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.227999814943428802e+00,1.378149511765525759e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.256466999170633869e+00,1.383110707192813038e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.286343666454389023e+00,1.388081461417389306e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.314704802025950414e+00,1.393059593080050362e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.344447498966627741e+00,1.398043299094645420e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.374160233898460426e+00,1.403031255963421131e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.402431643990677657e+00,1.408022421060165286e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.432089634272981193e+00,1.413015983275653653e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.460311429698135655e+00,1.418011320138326070e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.489991306729846698e+00,1.423007958393714745e+01,8.500000000000000888e-01,7.250000000000000888e-01
6.518201320198828697e+00,1.428005542148563656e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.547836111955707139e+00,1.433003804594496700e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.577550745367425122e+00,1.438002546645649815e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.605827246796619256e+00,1.443001618504628070e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.635602417564046895e+00,1.448000904486182883e+01,8.500000000000000888e-01,7.500000000000000000e-01
6.663943188664736894e+00,1.453000312336688893e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.693737367836879670e+00,1.457999762487145645e+01,8.000000000000000444e-01,7.500000000000000000e-01
6.722151515319399806e+00,1.462999179830467611e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.752001531626377506e+00,1.467998485724190871e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.781862854340323210e+00,1.472997589764841564e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.810310578816860527e+00,1.477996379018673778e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.840229282575004177e+00,1.482994707272342794e+01,8.500000000000000888e-01,8.000000000000000444e-01
6.870094774383783687e+00,1.487992379660542852e+01,8.000000000000000444e-01,8.000000000000000444e-01
6.898561054214289001e+00,1.492989135675013479e+01,8.000000000000000444e-01,8.000000000000000444e-01
