5.847551468289323040e+00,1.333817682962572171e+01,1.525000000000000133e+00,2.700000000000000178e+00
6.009684285117162794e+00,1.319815815878903997e+01,1.525000000000000133e+00,2.750000000000000000e+00
6.159047709986099406e+00,1.303163236121639024e+01,1.525000000000000133e+00,2.274999999999999911e+00
6.277329653716952507e+00,1.285497618221617699e+01,1.650000000000000133e+00,1.925000000000000044e+00
6.354235557959649228e+00,1.266873127641130203e+01,1.725000000000000089e+00,1.675000000000000044e+00
6.414066068559685974e+00,1.247404121124505494e+01,1.525000000000000133e+00,1.575000000000000178e+00
6.456199857052149937e+00,1.227335276359700700e+01,1.100000000000000089e+00,1.500000000000000000e+00
6.480252450031530387e+00,1.206875127462311781e+01,9.000000000000000222e-01,1.500000000000000000e+00
6.486027746120999637e+00,1.186251560388831194e+01,9.000000000000000222e-01,1.500000000000000000e+00
6.473484637452551205e+00,1.165700739908067973e+01,1.200000000000000178e+00,1.500000000000000000e+00
6.442729615920855579e+00,1.145455925190405466e+01,1.675000000000000044e+00,1.575000000000000178e+00
6.394038013465195291e+00,1.125736244444060574e+01,1.850000000000000089e+00,1.650000000000000133e+00
6.327897349193521315e+00,1.106775320770785953e+01,1.950000000000000178e+00,1.775000000000000133e+00
6.245062241362427713e+00,1.088743168578364617e+01,1.725000000000000089e+00,2.050000000000000266e+00
6.104839605586446005e+00,1.071733533049807541e+01,1.625000000000000000e+00,2.450000000000000178e+00
5.950942092367041525e+00,1.055754688942698749e+01,1.625000000000000000e+00,2.800000000000000266e+00
5.785871078245006238e+00,1.044927525346483499e+01,1.625000000000000000e+00,2.325000000000000178e+00
5.611918498805437139e+00,1.034944683135177002e+01,1.700000000000000178e+00,2.149999999999999911e+00
5.431741163665368077e+00,1.025641092671683197e+01,1.725000000000000089e+00,2.050000000000000266e+00
5.248251905805091155e+00,1.016802233818368251e+01,1.800000000000000044e+00,1.925000000000000044e+00
5.064485067192378231e+00,1.008179389772201162e+01,1.925000000000000044e+00,1.800000000000000044e+00
4.883454654385762872e+00,9.995080754869171358e+00,2.050000000000000266e+00,1.725000000000000089e+00
4.708014798727509387e+00,9.905284237158433314e+00,2.149999999999999911e+00,1.700000000000000178e+00
4.540731491500429762e+00,9.810048146167146044e+00,2.325000000000000178e+00,1.625000000000000000e+00
4.383775425835804818e+00,9.707433793152612012e+00,2.625000000000000000e+00,1.625000000000000000e+00
4.239505909196378930e+00,9.579243116657455204e+00,2.600000000000000089e+00,1.825000000000000178e+00
4.150881219482663198e+00,9.416305353373410014e+00,2.200000000000000178e+00,2.250000000000000000e+00
4.076386234331293323e+00,9.243039876224900198e+00,2.024999999999999911e+00,2.200000000000000178e+00
4.016117350727637536e+00,9.060149671841056573e+00,1.900000000000000133e+00,2.300000000000000266e+00
3.970627842829106413e+00,8.869158164958559354e+00,1.825000000000000178e+00,2.225000000000000089e+00
3.939971508803422395e+00,8.672288117743260472e+00,1.750000000000000000e+00,1.950000000000000178e+00
3.924016095037635488e+00,8.471685435892926108e+00,1.750000000000000000e+00,1.450000000000000178e+00
3.922662654016953354e+00,8.269699812634868863e+00,1.750000000000000000e+00,1.450000000000000178e+00
3.935896371318471587e+00,8.068761292813499963e+00,1.750000000000000000e+00,1.450000000000000178e+00
3.963791433274746367e+00,7.871254529433999281e+00,1.825000000000000178e+00,1.550000000000000044e+00
4.006469886477637132e+00,7.679393954915214593e+00,1.900000000000000133e+00,1.850000000000000089e+00
4.064018802255567664e+00,7.495368824038946443e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.135735119343351585e+00,7.321004555562860006e+00,2.125000000000000000e+00,1.975000000000000089e+00
4.221591432072844263e+00,7.157131928916315999e+00,2.525000000000000355e+00,1.675000000000000044e+00
4.354780365298803524e+00,7.020710947565389048e+00,2.450000000000000178e+00,1.550000000000000044e+00
4.509238714701504058e+00,6.919082687018304867e+00,2.100000000000000089e+00,1.600000000000000089e+00
4.674488966787391675e+00,6.825872284658974998e+00,1.900000000000000133e+00,1.500000000000000000e+00
4.848323694017748764e+00,6.739349878191958965e+00,1.750000000000000000e+00,1.600000000000000089e+00
5.028257412648482472e+00,6.657322427873943127e+00,1.675000000000000044e+00,1.625000000000000000e+00
5.211494971008866273e+00,6.577286517021598833e+00,1.575000000000000178e+00,1.725000000000000089e+00
5.395055350475264078e+00,6.496612968093542939e+00,1.475000000000000089e+00,1.850000000000000089e+00
5.575908664532446934e+00,6.412744976217492621e+00,1.425000000000000044e+00,1.925000000000000044e+00
5.751116529002978872e+00,6.323388132427024466e+00,1.350000000000000089e+00,2.100000000000000089e+00
5.917970085792385149e+00,6.226676719876580890e+00,1.300000000000000044e+00,2.300000000000000266e+00
6.074100177124265088e+00,6.112897552059115114e+00,1.325000000000000178e+00,2.750000000000000000e+00
6.217040467688599747e+00,5.955892675190871621e+00,1.400000000000000133e+00,2.149999999999999911e+00
6.311390857031948798e+00,5.788939403494200775e+00,1.450000000000000178e+00,1.825000000000000178e+00
6.380824407854260194e+00,5.613812421122114316e+00,1.475000000000000089e+00,1.675000000000000044e+00
6.432907749770947703e+00,5.432173995960747348e+00,1.225000000000000089e+00,1.575000000000000178e+00
6.467062597783949762e+00,5.246144053974767019e+00,9.000000000000000222e-01,1.500000000000000000e+00
6.482914330091619881e+00,5.058175470896430603e+00,9.000000000000000222e-01,1.500000000000000000e+00
6.480241017522098801e+00,4.870907777101161962e+00,9.000000000000000222e-01,1.500000000000000000e+00
6.458941159980938096e+00,4.687010346997532828e+00,1.050000000000000044e+00,1.500000000000000000e+00
6.419028576245139561e+00,4.509025893535103080e+00,1.200000000000000178e+00,1.600000000000000089e+00
6.360654207745618294e+00,4.339225016091283749e+00,1.400000000000000133e+00,1.725000000000000089e+00
6.284146223762577144e+00,4.179615091805298555e+00,1.300000000000000044e+00,1.975000000000000089e+00
6.173250414561547217e+00,4.032066767384051786e+00,1.125000000000000000e+00,2.274999999999999911e+00
6.020902996693083153e+00,3.939222944489281897e+00,1.074999999999999956e+00,1.800000000000000044e+00
5.853329633164836565e+00,3.859213871602894752e+00,1.074999999999999956e+00,1.675000000000000044e+00
5.671670791977178716e+00,3.791748193652025645e+00,1.150000000000000133e+00,1.500000000000000000e+00
5.477331504040037657e+00,3.736158493490147059e+00,1.175000000000000044e+00,1.425000000000000044e+00
5.271893364397325143e+00,3.691498402068467577e+00,1.200000000000000178e+00,1.350000000000000089e+00
5.057025618918451926e+00,3.656656329703938280e+00,1.200000000000000178e+00,1.350000000000000089e+00
4.834404298834627411e+00,3.630470048246011050e+00,1.250000000000000000e+00,1.300000000000000044e+00
4.605648433663803942e+00,3.611828586161113464e+00,1.250000000000000000e+00,1.300000000000000044e+00
4.372277786130137400e+00,3.599752178238514677e+00,1.300000000000000044e+00,1.250000000000000000e+00
4.135691961223271207e+00,3.593445141236451867e+00,1.300000000000000044e+00,1.250000000000000000e+00
3.897432087042372650e+00,3.592321572984070954e+00,1.300000000000000044e+00,1.250000000000000000e+00
3.658956114855717701e+00,3.595756445928640410e+00,1.300000000000000044e+00,1.250000000000000000e+00
3.421313284494282847e+00,3.604624302324526575e+00,1.250000000000000000e+00,1.300000000000000044e+00
3.186239228764645937e+00,3.619624885223858612e+00,1.250000000000000000e+00,1.300000000000000044e+00
2.955041995141221900e+00,3.641671273807717490e+00,1.250000000000000000e+00,1.300000000000000044e+00
2.729129449019245257e+00,3.671857202781382057e+00,1.200000000000000178e+00,1.350000000000000089e+00
2.509990176388617655e+00,3.711399126866874898e+00,1.150000000000000133e+00,1.425000000000000044e+00
2.299153217047313902e+00,3.761554492666868477e+00,1.125000000000000000e+00,1.500000000000000000e+00
2.098125396659909825e+00,3.823522133985766125e+00,1.100000000000000089e+00,4.000000000000000000e+00
1.908309511037416417e+00,3.898335160760137530e+00,1.074999999999999956e+00,4.200000000000000178e+00
1.730911689605752368e+00,3.986759957244930597e+00,1.025000000000000133e+00,3.225000000000000089e+00
1.566848491474329919e+00,4.106022786424259330e+00,1.000000000000000000e+00,2.274999999999999911e+00
1.425075273874327753e+00,4.264550885954360382e+00,1.000000000000000000e+00,1.700000000000000178e+00
1.330892718325111579e+00,4.436711705069147804e+00,9.750000000000000888e-01,1.425000000000000044e+00
1.250446120557179963e+00,4.621773850019653018e+00,6.750000000000000444e-01,1.325000000000000178e+00
1.183054985697360895e+00,4.818670274576038359e+00,7.750000000000000222e-01,1.200000000000000178e+00
1.127714383093535888e+00,5.026121648370238226e+00,8.000000000000000444e-01,1.125000000000000000e+00
1.083184565675570532e+00,5.242735627558562150e+00,8.500000000000000888e-01,1.050000000000000044e+00
1.048091554679380089e+00,5.467101092382768535e+00,9.000000000000000222e-01,1.000000000000000000e+00
1.021006051719320684e+00,5.697868070322848588e+00,9.000000000000000222e-01,1.000000000000000000e+00
1.000560775749236297e+00,5.933801035699683979e+00,9.000000000000000222e-01,1.000000000000000000e+00
9.854819370030811765e-01,6.173817070101964788e+00,9.500000000000000666e-01,9.500000000000000666e-01
9.746383156267576231e-01,6.416732909602195889e+00,9.500000000000000666e-01,9.500000000000000666e-01
9.500000000000000666e-01,6.650000000000000355e+00,9.500000000000000666e-01,9.500000000000000666e-01
9.500000000000000666e-01,6.900000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.150000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.400000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.650000000000000355e+00,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,7.900000000000000355e+00,9.500000000000000666e-01,9.500000000000000666e-01
9.450834700930681453e-01,8.150639908825871416e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.421665254082091101e-01,8.400337083830901719e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.382581332509498662e-01,8.650161888773563845e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.335506368761772311e-01,8.900064507174423767e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.278816827286482383e-01,9.150013319686895130e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.211791668850062287e-01,9.400011529327869653e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.133529770270271131e-01,9.650009614019602111e+00,1.000000000000000000e+00,9.000000000000000222e-01
9.044682114152393648e-01,9.900007726327356039e+00,1.000000000000000000e+00,9.000000000000000222e-01
8.946819766247804395e-01,1.015000598726104819e+01,1.050000000000000044e+00,8.500000000000000888e-01
8.848518550752197953e-01,1.040000447657535965e+01,1.050000000000000044e+00,8.500000000000000888e-01
8.753945478396742974e-01,1.065000323200415444e+01,1.050000000000000044e+00,8.500000000000000888e-01
8.497776084599424351e-01,1.090000143760276075e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.169542601040638008e-01,1.115000060789856917e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.110710409303296675e-01,1.140000025313720045e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.073501356882588631e-01,1.165000012015230269e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.060766318582051060e-01,1.190000008333354486e+01,6.000000000000000888e-01,8.000000000000000444e-01
8.073499879398835510e-01,1.215000005531595306e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.110706002876508780e-01,1.240000003487227431e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.169531431588883397e-01,1.265000002062204487e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.497749457810455098e-01,1.290000001118537831e+01,1.100000000000000089e+00,8.000000000000000444e-01
8.753885602642489383e-01,1.315000000529969526e+01,1.050000000000000044e+00,8.500000000000000888e-01
8.848435743477063298e-01,1.340000000189286311e+01,1.050000000000000044e+00,8.500000000000000888e-01
8.946709221936055556e-01,1.365000000064490671e+01,1.050000000000000044e+00,8.500000000000000888e-01
9.044539685192495293e-01,1.390000000022432225e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.133352751498423627e-01,1.415000000009527881e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.211579559818672269e-01,1.440000000005449010e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.278571914262574438e-01,1.465000000002924274e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.334462534325635996e-01,1.490000000001446345e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.379967644333188082e-01,1.515000000000639346e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.416176492177581459e-01,1.540000000000237534e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.440388676840825166e-01,1.565000000000063807e+01,1.000000000000000000e+00,9.000000000000000222e-01
9.500000000000000666e-01,1.590000000000000036e+01,9.500000000000000666e-01,9.500000000000000666e-01
9.500000000000000666e-01,1.615000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.640000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.665000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.690000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.715000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.740000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.765000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.790000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.815000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.840000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.865000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.890000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.915000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.940000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.965000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.990000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.015000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.040000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.065000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.090000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.115000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.140000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.165000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.190000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.215000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,2.240000000000000213e+01,9.500000000000000666e-01,9.500000000000000666e-01
9.764124665334059650e-01,2.264489978929028169e+01,9.500000000000000666e-01,9.500000000000000666e-01
9.878232879235840924e-01,2.289238392180144288e+01,9.500000000000000666e-01,9.500000000000000666e-01
1.003727448812871570e+00,2.313883556054696555e+01,9.000000000000000222e-01,1.000000000000000000e+00
1.025267913640083073e+00,2.338393054003054061e+01,9.000000000000000222e-01,1.000000000000000000e+00
1.053729412848289249e+00,2.362728362927422765e+01,8.500000000000000888e-01,1.050000000000000044e+00
1.090496127573589380e+00,2.386804755766092967e+01,8.500000000000000888e-01,1.050000000000000044e+00
1.136985657606662814e+00,2.410493500555955393e+01,8.000000000000000444e-01,1.125000000000000000e+00
1.194562238414783817e+00,2.433689067544109363e+01,7.750000000000000222e-01,1.175000000000000044e+00
1.264437094622002711e+00,2.456270476147541615e+01,1.000000000000000000e+00,1.300000000000000044e+00
1.347568212767867202e+00,2.478104336431784560e+01,1.375000000000000000e+00,1.400000000000000133e+00
1.444574108548298597e+00,2.499050141920310608e+01,1.400000000000000133e+00,1.625000000000000000e+00
1.597638393553769909e+00,2.518968584911366548e+01,1.475000000000000089e+00,2.000000000000000000e+00
1.764584198761502520e+00,2.537728461366234711e+01,1.650000000000000133e+00,2.400000000000000355e+00
1.944797024157554288e+00,2.555218877623233453e+01,1.800000000000000044e+00,2.800000000000000266e+00
2.137321342269375091e+00,2.571357872670600386e+01,1.850000000000000089e+00,3.400000000000000355e+00
2.340946116262533128e+00,2.584419140853605867e+01,1.800000000000000044e+00,2.975000000000000089e+00
2.554299603850559208e+00,2.593563270779844032e+01,1.800000000000000044e+00,2.725000000000000089e+00
2.775964368884778821e+00,2.601344310890706168e+01,1.875000000000000000e+00,2.550000000000000266e+00
3.004547835659178379e+00,2.607837715594933314e+01,1.900000000000000133e+00,2.475000000000000089e+00
3.238755294473410373e+00,2.613149489595500796e+01,1.925000000000000044e+00,2.375000000000000000e+00
3.477433521209435163e+00,2.617407009290170095e+01,1.950000000000000178e+00,2.325000000000000178e+00
3.719592366734942424e+00,2.620749016943254617e+01,2.000000000000000000e+00,2.250000000000000000e+00
3.963715779983790544e+00,2.623306743071558245e+01,2.000000000000000000e+00,2.250000000000000000e+00
4.209382180475760293e+00,2.625214934221940055e+01,2.050000000000000266e+00,2.200000000000000178e+00
4.456212741670684707e+00,2.626590285917203005e+01,2.050000000000000266e+00,2.200000000000000178e+00
4.703879336021799418e+00,2.627531751567851970e+01,2.050000000000000266e+00,2.200000000000000178e+00
4.950000000000000178e+00,2.630000000000000071e+01,2.100000000000000089e+00,2.149999999999999911e+00
5.200000000000000178e+00,2.630000000000000071e+01,2.075000000000000178e+00,2.149999999999999911e+00
5.450000000000000178e+00,2.630000000000000071e+01,2.075000000000000178e+00,2.149999999999999911e+00
5.700000000000000178e+00,2.630000000000000071e+01,2.075000000000000178e+00,2.149999999999999911e+00
5.950000000000000178e+00,2.630000000000000071e+01,2.075000000000000178e+00,2.149999999999999911e+00
6.200000000000000178e+00,2.630000000000000071e+01,2.100000000000000089e+00,2.149999999999999911e+00
6.439167296385486239e+00,2.627046568765405254e+01,2.050000000000000266e+00,2.200000000000000178e+00
6.684149244571770510e+00,2.625862416717289349e+01,2.050000000000000266e+00,2.200000000000000178e+00
6.927392518850998826e+00,2.624187002593489737e+01,2.000000000000000000e+00,2.250000000000000000e+00
7.168032177240297287e+00,2.621911018616776801e+01,2.000000000000000000e+00,2.250000000000000000e+00
7.404762891312700823e+00,2.618909790545156113e+01,1.950000000000000178e+00,2.300000000000000266e+00
7.636512012867946453e+00,2.615044861942902799e+01,1.975000000000000089e+00,2.325000000000000178e+00
7.862028203148319960e+00,2.610184507584900615e+01,1.950000000000000178e+00,2.400000000000000355e+00
8.079928505335605138e+00,2.604197253688677094e+01,1.875000000000000000e+00,2.550000000000000266e+00
8.288736082811222872e+00,2.596970317644451143e+01,1.875000000000000000e+00,2.675000000000000266e+00
8.486948464845653461e+00,2.588419632155122585e+01,1.825000000000000178e+00,2.900000000000000355e+00
8.673122239628703767e+00,2.577658064946712102e+01,1.900000000000000133e+00,3.325000000000000178e+00
8.845990876334274944e+00,2.562167148727010257e+01,1.925000000000000044e+00,3.200000000000000178e+00
9.004496766709161548e+00,2.545345057404813360e+01,1.950000000000000178e+00,2.625000000000000000e+00
9.131104391350751470e+00,2.527278183891485952e+01,2.075000000000000178e+00,2.225000000000000089e+00
9.217041374969074496e+00,2.508090408832786977e+01,2.250000000000000000e+00,1.975000000000000089e+00
9.287517420349971076e+00,2.487934861966830624e+01,2.175000000000000266e+00,1.875000000000000000e+00
9.341854656604184015e+00,2.466984313849839339e+01,2.000000000000000000e+00,1.775000000000000133e+00
9.380188525196217597e+00,2.445421478618680311e+01,1.625000000000000000e+00,1.700000000000000178e+00
9.402716311690458184e+00,2.423510953524308320e+01,1.250000000000000000e+00,1.650000000000000133e+00
9.409616244892326620e+00,2.401488288900323909e+01,1.250000000000000000e+00,1.650000000000000133e+00
9.400992391072632515e+00,2.379577563398434847e+01,2.375000000000000000e+00,1.650000000000000133e+00
9.377461956386172304e+00,2.358014264323447051e+01,2.625000000000000000e+00,1.700000000000000178e+00
9.339450289286084228e+00,2.337062841397212054e+01,2.675000000000000266e+00,1.775000000000000133e+00
9.286536633889186376e+00,2.316905764516678090e+01,2.675000000000000266e+00,1.875000000000000000e+00
9.219171057239087474e+00,2.297715391687922093e+01,2.650000000000000355e+00,1.975000000000000089e+00
9.137974352334195416e+00,2.279644214075259612e+01,2.225000000000000089e+00,2.274999999999999911e+00
9.001212667095362718e+00,2.262815151078333997e+01,2.000000000000000000e+00,2.725000000000000089e+00
8.851454202715737907e+00,2.247313195064777602e+01,1.950000000000000178e+00,3.250000000000000000e+00
8.689461929838351750e+00,2.236541093647468514e+01,1.825000000000000178e+00,2.750000000000000000e+00
8.516148212791513572e+00,2.227971603092322184e+01,1.850000000000000089e+00,2.500000000000000000e+00
8.332504813551633305e+00,2.220713086007391013e+01,1.850000000000000089e+00,2.400000000000000355e+00
8.164758170232550682e+00,2.214674623670436659e+01,1.950000000000000178e+00,2.274999999999999911e+00
