-1.980000,4.070000
-1.780000,4.070000
-1.580000,4.020000
-1.380000,3.870000
-1.280000,3.670000
-1.280000,3.420000
-1.280000,3.170000
-1.280000,2.920000
-1.330000,2.670000
-1.380000,2.470000
-1.130000,2.470000
-0.880000,2.420000
-0.630000,2.420000
-0.380000,2.370000
-0.180000,2.320000
0.070000,2.270000
0.270000,2.220000
0.520000,2.170000
0.770000,2.170000
0.970000,2.120000
1.220000,2.120000
1.470000,2.070000
1.720000,2.070000
1.970000,2.020000
2.170000,2.020000
2.420000,1.970000
2.670000,1.920000
2.920000,1.920000
3.120000,1.870000
3.370000,1.870000
3.620000,1.820000
3.870000,1.820000
4.120000,1.770000
4.320000,1.720000
4.570000,1.670000
4.820000,1.670000
5.020000,1.620000
5.270000,1.620000
5.520000,1.570000
5.770000,1.570000
5.970000,1.520000
6.220000,1.470000
6.470000,1.470000
6.520000,1.670000
6.520000,1.920000
6.570000,2.170000
6.620000,2.370000
6.670000,2.620000
6.820000,2.770000
7.070000,2.870000
7.270000,2.820000
7.470000,2.770000
7.620000,2.570000
7.720000,2.320000
7.670000,2.120000
7.620000,1.870000
7.570000,1.670000
7.570000,1.420000
7.520000,1.170000
7.470000,0.920000
7.420000,0.670000
7.420000,0.470000
7.370000,0.220000
7.320000,0.020000
7.270000,-0.230000
7.270000,-0.480000
7.170000,-0.680000
7.070000,-0.880000
6.920000,-1.080000
6.720000,-1.230000
6.470000,-1.280000
6.220000,-1.280000
5.970000,-1.230000
5.770000,-1.230000
5.520000,-1.230000
5.270000,-1.230000
5.020000,-1.130000
4.820000,-1.080000
4.620000,-0.930000
4.420000,-0.730000
4.320000,-0.530000
4.270000,-0.330000
4.270000,-0.080000
4.270000,0.170000
4.320000,0.420000
4.270000,0.620000
4.020000,0.670000
3.770000,0.670000
3.570000,0.720000
3.320000,0.770000
3.070000,0.770000
2.870000,0.820000
2.620000,0.870000
2.370000,0.870000
2.120000,0.920000
1.870000,0.970000
1.670000,0.970000
1.420000,1.020000
1.170000,1.020000
0.970000,1.070000
0.720000,1.120000
0.470000,1.120000
0.220000,1.170000
0.120000,1.070000
0.070000,0.870000
0.020000,0.620000
-0.030000,0.370000
-0.080000,0.170000
-0.180000,-0.030000
-0.380000,-0.230000
-0.580000,-0.280000
-0.830000,-0.330000
-1.080000,-0.330000
-1.330000,-0.280000
-1.580000,-0.230000
-1.780000,-0.230000
-2.030000,-0.180000
-2.230000,-0.130000
-2.480000,-0.030000
-2.630000,0.120000
-2.730000,0.320000
-2.830000,0.570000
-2.830000,0.820000
-2.780000,1.020000
-2.730000,1.270000
-2.680000,1.470000
-2.630000,1.720000
-2.630000,1.970000
-2.580000,2.220000
-2.580000,2.420000
-2.530000,2.670000
-2.480000,2.920000
-2.480000,3.120000
-2.430000,3.370000
-2.430000,3.620000
-2.380000,3.870000
-2.230000,4.020000
