center_x,center_y,left_distance,right_distance
3.6500000000000004,18.5,4.3,1.4625000000000001
3.6500000000000004,18.2,4.6625000000000005,1.5750000000000002
3.9000000000000004,17.900000000000002,2.725,1.625
4.2,17.75,8.0,1.1625
4.5,17.7,5.625,1.0625
4.800000000000001,17.7,5.612500000000001,1.05
5.1000000000000005,17.7,5.612500000000001,1.05
5.4,17.7,2.3125,1.05
5.7,17.7,2.3125,4.75
6.0,17.7,2.3125,4.75
6.300000000000001,17.7,2.3125,4.75
6.6000000000000005,17.7,2.3125,4.75
6.9,17.7,2.3125,4.75
7.2,17.7,2.3125,4.75
7.5,17.7,2.3125,4.75
7.800000000000001,17.7,2.3125,4.75
8.1,17.7,0.0,0.0
8.4,17.7,2.3125,8.0
8.700000000000001,17.7,2.3125,8.0
9.0,17.650000000000002,5.3375,1.9625000000000001
9.3,17.45,2.7375000000000003,1.6500000000000001
9.600000000000001,17.150000000000002,1.625,1.5125000000000002
9.600000000000001,16.85,1.4500000000000002,1.3625
9.600000000000001,16.55,1.4500000000000002,1.3625
9.600000000000001,16.25,1.4500000000000002,1.3625
9.600000000000001,15.950000000000001,1.4500000000000002,1.3625
9.600000000000001,15.65,1.4500000000000002,1.3625
9.600000000000001,15.350000000000001,1.4500000000000002,1.3625
9.600000000000001,15.05,1.4500000000000002,1.3625
9.600000000000001,14.75,1.4500000000000002,1.3625
9.600000000000001,14.450000000000001,1.4500000000000002,1.3625
9.600000000000001,14.15,1.4500000000000002,1.3625
9.600000000000001,13.850000000000001,1.4500000000000002,1.3625
9.600000000000001,13.55,1.4500000000000002,1.3625
9.600000000000001,13.25,1.4500000000000002,1.3625
9.600000000000001,12.950000000000001,1.4500000000000002,1.3625
9.600000000000001,12.65,1.4500000000000002,7.4125000000000005
9.600000000000001,12.350000000000001,1.4500000000000002,7.4125000000000005
9.600000000000001,12.05,1.4500000000000002,7.4125000000000005
9.600000000000001,11.75,1.4500000000000002,7.4125000000000005
9.600000000000001,11.450000000000001,1.4500000000000002,7.4125000000000005
9.600000000000001,11.15,1.4500000000000002,7.4125000000000005
9.600000000000001,10.850000000000001,1.4500000000000002,7.4125000000000005
9.600000000000001,10.55,1.4500000000000002,7.4125000000000005
9.600000000000001,10.25,1.4625000000000001,7.4375
9.65,9.950000000000001,1.4875,3.8000000000000003
9.8,9.65,1.5125000000000002,1.625
10.05,9.35,1.0875000000000001,1.5625
10.05,9.05,1.0,7.862500000000001
10.05,8.75,0.0,0.0
10.05,8.450000000000001,1.0,7.862500000000001
10.05,8.15,1.0,7.862500000000001
10.05,7.8500000000000005,1.0,7.862500000000001
10.05,7.550000000000001,1.0,7.862500000000001
10.05,7.25,1.0625,3.8000000000000003
9.850000000000001,6.95,1.4000000000000001,2.9875000000000003
9.700000000000001,6.65,1.4625000000000001,4.6875
9.600000000000001,6.3500000000000005,1.475,7.5125
9.600000000000001,6.050000000000001,1.4500000000000002,7.4125000000000005
9.600000000000001,5.75,1.4500000000000002,7.4125000000000005
9.600000000000001,5.45,1.4500000000000002,7.4125000000000005
9.600000000000001,5.15,1.4500000000000002,7.4125000000000005
9.600000000000001,4.8500000000000005,1.4500000000000002,7.4125000000000005
9.600000000000001,4.55,1.4500000000000002,7.4125000000000005
9.600000000000001,4.25,1.4500000000000002,1.4125
9.600000000000001,3.95,1.4500000000000002,8.0
9.600000000000001,3.6500000000000004,1.4500000000000002,8.0
9.600000000000001,3.35,1.4500000000000002,8.0
9.600000000000001,3.0500000000000003,1.4500000000000002,8.0
9.600000000000001,2.75,1.4500000000000002,8.0
9.600000000000001,2.45,1.4500000000000002,8.0
9.600000000000001,2.15,1.4500000000000002,8.0
9.600000000000001,1.85,1.4625000000000001,8.0
9.55,1.55,1.55,8.0
9.450000000000001,1.25,1.9875,5.025
9.15,1.0,1.0875000000000001,3.475
8.85,1.0,1.0,7.4625
8.55,1.0,1.0,7.4625
