1.802501013979156994e+02,1.506318839102479217e+02
1.803272213979157073e+02,1.501691639102479314e+02
1.804043413979157151e+02,1.497064439102479128e+02
1.804814613979156945e+02,1.492437239102479225e+02
1.805585813979157024e+02,1.487810039102479323e+02
1.806357013979157102e+02,1.483182839102479420e+02
1.806357013979157102e+02,1.478555639102479233e+02
1.806357013979157102e+02,1.473928439102479047e+02
1.807128213979156897e+02,1.469301239102479144e+02
1.807128213979156897e+02,1.464674039102479242e+02
1.807128213979156897e+02,1.460046839102479339e+02
1.807128213979156897e+02,1.455419639102479437e+02
1.807128213979156897e+02,1.450792439102479250e+02
1.807128213979156897e+02,1.446165239102479063e+02
1.807128213979156897e+02,1.441538039102479161e+02
1.807128213979156897e+02,1.436910839102479258e+02
1.807128213979156897e+02,1.432283639102479356e+02
1.807128213979156897e+02,1.427656439102479453e+02
1.807128213979156897e+02,1.423029239102479266e+02
1.807128213979156897e+02,1.418402039102479080e+02
1.807128213979156897e+02,1.413774839102479177e+02
1.807128213979156897e+02,1.409147639102479275e+02
1.807128213979156897e+02,1.404520439102479372e+02
1.807128213979156897e+02,1.399893239102479470e+02
1.807128213979156897e+02,1.395266039102479283e+02
1.807128213979156897e+02,1.390638839102479096e+02
1.807128213979156897e+02,1.386011639102479194e+02
1.807128213979156897e+02,1.381384439102479291e+02
1.807128213979156897e+02,1.376757239102479389e+02
1.807128213979156897e+02,1.372130039102479202e+02
1.807128213979156897e+02,1.367502839102479300e+02
1.807128213979156897e+02,1.362875639102479113e+02
1.807128213979156897e+02,1.358248439102479210e+02
1.807128213979156897e+02,1.353621239102479308e+02
1.807128213979156897e+02,1.348994039102479405e+02
1.807128213979156897e+02,1.344366839102479219e+02
1.807128213979156897e+02,1.339739639102479316e+02
1.807128213979156897e+02,1.335112439102479129e+02
1.807128213979156897e+02,1.330485239102479227e+02
1.807128213979156897e+02,1.325858039102479324e+02
1.807128213979156897e+02,1.321230839102479422e+02
1.807128213979156897e+02,1.316603639102479235e+02
1.807128213979156897e+02,1.311976439102479333e+02
1.807128213979156897e+02,1.307349239102479146e+02
1.807128213979156897e+02,1.302722039102479243e+02
1.807128213979156897e+02,1.298094839102479341e+02
1.807128213979156897e+02,1.293467639102479438e+02
1.807128213979156897e+02,1.288840439102479252e+02
1.807128213979156897e+02,1.284213239102479065e+02
1.807128213979156897e+02,1.279586039102479305e+02
