324,51
328,51
332,53
335,56
336,61
336,66
336,71
336,76
337,81
337,86
337,91
337,96
337,101
338,105
337,110
337,115
336,120
333,123
329,126
324,128
320,129
315,129
310,129
305,129
300,128
296,126
293,122
290,118
290,114
289,109
289,104
287,101
282,101
277,101
272,101
267,102
262,102
257,102
252,102
247,102
243,103
238,103
233,103
228,103
223,103
218,104
213,104
208,104
203,104
198,104
193,104
189,105
184,105
180,106
181,111
181,116
180,121
179,125
175,129
171,131
167,133
162,133
157,133
152,133
147,133
143,131
139,129
136,125
134,121
134,116
134,111
134,106
134,101
134,96
134,91
134,86
134,81
134,76
133,71
133,66
133,61
135,58
140,55
144,55
148,57
151,61
152,66
152,71
153,75
153,80
153,85
156,87
161,87
166,87
171,87
176,86
181,86
186,86
191,86
196,86
201,86
206,85
211,85
216,85
221,85
226,85
230,84
235,84
240,84
245,84
250,83
255,83
260,83
265,83
270,83
275,83
279,82
284,82
289,82
294,82
299,82
304,82
309,81
314,81
318,79
318,74
317,70
317,65
317,60
317,55
321,51
