95,74
99,74
103,75
107,79
107,84
107,89
107,94
106,98
105,103
107,106
112,106
116,107
121,107
126,108
131,109
135,110
140,111
144,111
149,112
154,113
159,113
163,114
168,114
173,115
178,115
183,116
187,117
192,117
197,118
202,118
206,119
211,119
216,120
221,121
225,122
230,122
235,123
240,123
244,124
249,124
254,125
258,126
263,126
266,124
267,119
267,114
268,110
269,105
271,101
275,99
279,99
283,100
286,104
287,109
286,113
285,118
284,123
283,127
282,132
282,137
281,141
280,146
279,151
279,156
278,160
277,165
275,169
272,173
268,176
264,177
259,177
254,176
249,176
244,176
239,175
235,174
231,172
227,169
224,165
222,161
222,156
222,151
222,146
223,141
220,139
215,138
210,138
206,137
201,136
196,136
191,135
187,134
182,134
177,133
172,132
168,132
163,131
158,131
154,130
149,129
144,129
139,128
136,127
135,132
134,136
133,141
132,146
131,150
128,154
124,157
119,158
114,158
109,158
105,157
100,156
95,155
91,154
86,152
83,149
81,145
80,140
81,136
81,131
82,126
83,122
84,117
85,112
85,107
86,103
86,98
87,93
88,89
88,84
88,79
91,75
