x,y
-9.571261357155128602e-01,6.183425651196250428e+00
-9.231069279817395445e-01,6.215406297962664084e+00
-8.883272165979696489e-01,6.246454139146814910e+00
-8.527944139873411267e-01,6.276554770785315540e+00
-8.165189005027351232e-01,6.305696647005055056e+00
-7.795139083163109550e-01,6.325467616733321918e+00
-7.417953834966050097e-01,6.344265805973856587e+00
-7.033818289060124185e-01,6.362088706845879571e+00
-6.642941307828602593e-01,6.378936612194005207e+00
-6.245553720332124303e-01,6.394812517248711359e+00
-5.841906353456274292e-01,6.409721990105232692e+00
-5.432267992572953341e-01,6.423673013755092143e+00
-5.016923302445097654e-01,6.436675636804354284e+00
-4.596170737886450253e-01,6.448741978436368427e+00
-4.170320471869822243e-01,6.459886165198972741e+00
-3.739692366434773096e-01,6.470123879929889910e+00
-3.304614008981791584e-01,6.479471953703144216e+00
-2.865418833436787494e-01,6.487948495338537569e+00
-2.422444342447092613e-01,6.495572262226037452e+00
-1.976621240008200608e-01,6.502295138644515582e+00
-1.527622311985817050e-01,6.508127355313908069e+00
-1.075795878400473415e-01,6.513146019149667509e+00
-6.214879143288182944e-02,6.517301546532004330e+00
-1.657174409422137659e-02,6.520602192322238366e+00
2.917594261794299870e-02,6.523054622165849636e+00
7.506008618921959641e-02,6.524664138720726925e+00
1.209203623725656207e-01,6.525434350216264612e+00
1.667897513046392721e-01,6.525367093721959222e+00
2.126333016828188538e-01,6.524462396498602601e+00
2.584074968833074970e-01,6.522718476016869715e+00
3.040774334970767212e-01,6.520131778555776414e+00
3.496083210550776643e-01,6.516697057131477067e+00
3.948978905401970829e-01,6.512407481481376159e+00
4.399108912635724122e-01,6.507254786644352862e+00
4.846115269464489894e-01,6.501229451889697586e+00
5.289635614025938182e-01,6.494320908175239104e+00
5.729304378298279987e-01,6.486576850102041547e+00
6.164754118936929261e-01,6.477977610476332693e+00
6.595616984971048868e-01,6.468504037807491613e+00
7.021526318120350219e-01,6.458137725055317802e+00
7.442118378097628550e-01,6.446861242390336422e+00
