5.183,4.572,4.172
4.984,4.598,4.264
4.785,4.607,4.373
4.585,4.601,4.495
4.386,4.582,4.628
4.189,4.550,4.771
3.993,4.508,4.925
3.800,4.456,5.090
3.609,4.396,5.268
3.421,4.330,5.459
3.234,4.258,5.648
3.049,4.183,5.830
2.865,4.105,6.006
2.681,4.025,6.178
2.498,3.945,6.344
2.315,3.866,6.365
2.130,3.788,6.147
1.945,3.714,5.953
1.757,3.645,5.782
1.568,3.581,5.632
1.376,3.524,5.504
1.182,3.475,5.400
0.986,3.436,5.321
0.788,3.408,5.273
0.589,3.392,5.261
0.389,3.391,5.259
0.190,3.404,5.256
-0.009,3.430,5.288
-0.205,3.467,5.357
-0.399,3.514,5.458
-0.591,3.569,5.587
-0.782,3.631,5.743
-0.970,3.699,5.922
-1.157,3.770,6.096
-1.343,3.843,6.265
-1.528,3.918,6.213
-1.714,3.992,5.937
-1.900,4.064,5.685
-2.088,4.134,5.454
-2.277,4.198,5.243
-2.468,4.257,5.047
-2.661,4.308,4.866
-2.857,4.349,4.699
-3.054,4.380,4.544
-3.253,4.399,4.402
-3.453,4.403,4.275
-3.653,4.392,4.165
-3.851,4.363,4.077
-4.044,4.314,4.020
-4.232,4.244,4.000
-4.409,4.153,3.998
-4.574,4.040,3.996
-4.725,3.909,4.019
-4.859,3.761,4.066
-4.978,3.600,4.128
-5.080,3.428,4.200
-5.166,3.248,4.285
-5.235,3.060,4.370
-5.289,2.868,4.459
-5.327,2.672,4.551
-5.350,2.473,4.644
-5.359,2.273,4.738
-5.354,2.073,4.834
-5.337,1.874,4.931
-5.306,1.677,5.019
-5.263,1.482,5.095
-5.208,1.289,5.160
-5.141,1.101,5.216
-5.062,0.918,5.262
-4.971,0.740,5.300
-4.868,0.568,5.327
-4.755,0.403,5.322
-4.630,0.247,5.309
-4.495,0.099,5.307
-4.350,-0.038,5.304
-4.196,-0.165,5.311
-4.034,-0.283,5.345
-3.866,-0.390,5.400
-3.691,-0.488,5.467
-3.512,-0.576,5.544
-3.329,-0.656,5.629
-3.142,-0.727,5.721
-2.952,-0.790,5.819
-2.760,-0.845,5.923
-2.566,-0.893,6.032
-2.370,-0.934,6.146
-2.173,-0.968,6.267
-1.975,-0.997,6.393
-1.777,-1.020,6.524
-1.577,-1.038,6.661
-1.378,-1.051,6.804
-1.178,-1.060,6.953
-0.978,-1.066,7.000
-0.778,-1.069,7.000
-0.579,-1.068,7.000
-0.379,-1.066,7.000
-0.179,-1.062,7.000
0.021,-1.056,7.000
0.221,-1.050,7.000
0.421,-1.044,7.000
0.621,-1.037,7.000
0.821,-1.032,7.000
1.020,-1.028,7.000
1.220,-1.024,7.000
1.420,-1.021,7.000
1.620,-1.017,7.000
1.820,-1.012,7.000
2.020,-1.007,7.000
2.220,-0.999,7.000
2.419,-0.990,7.000
2.619,-0.978,7.000
2.818,-0.963,7.000
3.017,-0.944,6.858
3.216,-0.921,6.710
3.414,-0.894,6.567
3.611,-0.862,6.430
3.808,-0.824,6.297
4.003,-0.781,6.169
4.197,-0.731,6.044
4.388,-0.675,5.924
4.578,-0.612,5.808
4.765,-0.541,5.696
4.949,-0.462,5.591
5.129,-0.376,5.493
5.305,-0.280,5.405
5.475,-0.176,5.328
5.639,-0.062,5.263
5.796,0.062,5.214
5.945,0.195,5.185
6.084,0.339,5.181
6.213,0.492,5.178
6.329,0.655,5.176
6.433,0.825,5.182
6.526,1.003,5.201
6.605,1.186,5.226
6.672,1.374,5.219
6.727,1.566,5.173
6.770,1.762,5.112
6.801,1.959,5.031
6.819,2.158,4.951
6.824,2.358,4.870
6.815,2.558,4.790
6.793,2.757,4.709
6.756,2.953,4.626
6.704,3.146,4.543
6.637,3.334,4.460
6.555,3.517,4.377
6.457,3.691,4.298
6.345,3.856,4.225
6.217,4.010,4.161
6.074,4.150,4.113
5.918,4.274,4.089
5.748,4.379,4.087
5.567,4.464,4.085
5.377,4.528,4.109
