timestamp,datetime,session_id,x,y,z,yaw,cov_xx,cov_xy,cov_xz,cov_x_roll,cov_x_pitch,cov_x_yaw,cov_yy,cov_yz,cov_y_roll,cov_y_pitch,cov_y_yaw,cov_zz,cov_z_roll,cov_z_pitch,cov_z_yaw,cov_roll_roll,cov_roll_pitch,cov_roll_yaw,cov_pitch_pitch,cov_pitch_yaw,cov_yaw_yaw,uncertainty_x,uncertainty_y,uncertainty_yaw,uncertainty_total
1758362629.2117114,2025-09-20T19:03:49.211711,20250920_190339,0.5270812937370952,0.07428863530994126,0.0,0.27106756077394456,0.012635801643217162,0.001057625612992118,0.0,0.0,0.0,0.0,0.0004298814853573529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008158575915689868,0.11240908167589113,0.020733583514611093,0.028563220959285856,0.1143052191659441
1758362629.216033,2025-09-20T19:03:49.216033,20250920_190339,0.5309995937291209,0.07621008262065662,0.0,0.2731846130447284,0.01080877904444838,0.0010132858188377594,0.0,0.0,0.0,0.0,0.0004795970211057411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000888795532725495,0.10396527807132716,0.021899703676208523,0.02981267402843118,0.10624676967114868
1758362629.226534,2025-09-20T19:03:49.226534,20250920_190339,0.533069594039348,0.0769700292062505,0.0,0.27272513145859334,0.0099652830180382,0.0009713394202441549,0.0,0.0,0.0,0.0,0.00047105222012079905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009021678265658913,0.099826264169497,0.021703737468942972,0.030036108712113346,0.1021583831027048
1758362629.2549958,2025-09-20T19:03:49.254996,20250920_190339,0.5421851368171962,0.07806473089052354,0.0,0.2751170476864954,0.008769441154980549,0.0008157116280802605,0.0,0.0,0.0,0.0,0.00045866876620418904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009035644850734154,0.09364529435577928,0.021416553555700532,0.030059349378744302,0.0960630518002876
1758362629.2590144,2025-09-20T19:03:49.259014,20250920_190339,0.5434868236769663,0.07853757648816666,0.0,0.27718188722595105,0.009693939340784727,0.0010118147887868696,0.0,0.0,0.0,0.0,0.0004952807504173443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007735188434665442,0.0984578048749043,0.022254903963336806,0.027812206734931053,0.10094166677443993
1758362629.3007886,2025-09-20T19:03:49.300789,20250920_190339,0.5593634792882619,0.08133586332172969,0.0,0.2777216233282849,0.009221799768846543,0.000978529331204661,0.0,0.0,0.0,0.0,0.0004876472747935476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007592810213827462,0.0960302023784525,0.02208273703129998,0.027555054370890765,0.09853652644395423
1758362629.3241801,2025-09-20T19:03:49.324180,20250920_190339,0.5700083986720164,0.08514243714551682,0.0,0.27918426167265514,0.0090283748912191,0.0010377452203069156,0.0,0.0,0.0,0.0,0.0005072403531052509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008238430919422092,0.0950177609250981,0.022521997094068966,0.028702666983090774,0.09765047488017839
1758362629.3375604,2025-09-20T19:03:49.337560,20250920_190339,0.5832917477806595,0.08998544032572664,0.0,0.2792987784044748,0.00865523944798022,0.0009541077582089808,0.0,0.0,0.0,0.0,0.00048006752432133866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008113226045454839,0.09303353937145581,0.021910443270763344,0.028483725257513,0.0955787998057182
1758362629.36992,2025-09-20T19:03:49.369920,20250920_190339,0.5946788765791571,0.09363463883859273,0.0,0.2798679106681914,0.007941412195360455,0.0009107811963028508,0.0,0.0,0.0,0.0,0.000486155740922459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009092273336949431,0.08911460147114195,0.02204893967796318,0.030153396719025588,0.09180178612795567
1758362629.4009328,2025-09-20T19:03:49.400933,20250920_190339,0.6114912185843004,0.09915759698807987,0.0,0.2816007151065862,0.0070841884843728595,0.0008789912903296897,0.0,0.0,0.0,0.0,0.0005007388297806106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010192977148622924,0.0841676213538963,0.022377194412629357,0.031926442251874736,0.0870914881842851
1758362629.423788,2025-09-20T19:03:49.423788,20250920_190339,0.6293722989381741,0.10435959929934174,0.0,0.2832761882665948,0.006830958414895532,0.0008783042162969653,0.0,0.0,0.0,0.0,0.0005216918868101906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012210953386581258,0.08264961230940851,0.022840575448315453,0.03494417460261618,0.08574759647771897
1758362629.4355516,2025-09-20T19:03:49.435552,20250920_190339,0.6513877989135112,0.1121348120935658,0.0,0.28553598044004785,0.006506533514577074,0.0008197325272881504,0.0,0.0,0.0,0.0,0.0005593139499762103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013635708218809179,0.08066308644341025,0.023649819237706877,0.03692655984357218,0.08405859542339073
1758362629.4728959,2025-09-20T19:03:49.472896,20250920_190339,0.6655499285772437,0.1152752632251574,0.0,0.28465320357606405,0.006233225933619058,0.0007894750547736941,0.0,0.0,0.0,0.0,0.0005221412994738023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015238186242398227,0.07895078171632665,0.022850411363338784,0.03903611948234382,0.08219104107561152
1758362629.505328,2025-09-20T19:03:49.505328,20250920_190339,0.6949398814537766,0.12285155170448099,0.0,0.28251024911512046,0.006636065783530307,0.0009116612601377604,0.0,0.0,0.0,0.0,0.0005823478301512617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018539058065339556,0.08146205118661269,0.024131884098662123,0.04305700647437018,0.08496124771730679
1758362629.524758,2025-09-20T19:03:49.524758,20250920_190339,0.7095093353578089,0.12624107257706504,0.0,0.2781888211590588,0.006490747944027542,0.000985473881249116,0.0,0.0,0.0,0.0,0.000588028194583672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00203995778633688,0.08056517823493933,0.024249292661512253,0.045165891847021904,0.08413546302607013
1758362629.5403647,2025-09-20T19:03:49.540365,20250920_190339,0.7341054465238492,0.13441000694462343,0.0,0.27333153749494515,0.0066101258412735505,0.0010729082947162967,0.0,0.0,0.0,0.0,0.0006265599704471478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020497120853580197,0.08130268040645124,0.025031179965138435,0.04527374609371329,0.08506871229612388
1758362629.562617,2025-09-20T19:03:49.562617,20250920_190339,0.7487217507564913,0.13949328516251389,0.0,0.26945254088649906,0.005938087498986301,0.0011470585740562514,0.0,0.0,0.0,0.0,0.0006644638314327725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001960986246504202,0.07705898713963415,0.025777195957527508,0.044283024360404766,0.08125608488242018
1758362629.6020834,2025-09-20T19:03:49.602083,20250920_190339,0.7692212873022277,0.14552454362123896,0.0,0.251118729241138,0.00711765011657323,0.001474448878907099,0.0,0.0,0.0,0.0,0.000777485480561061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022878929396601285,0.08436616689510808,0.027883426628753163,0.04783192385489139,0.08885457555542253
1758362629.6290736,2025-09-20T19:03:49.629074,20250920_190339,0.794807267802561,0.15440065860213179,0.0,0.24019531497139401,0.007561785704669644,0.001514854703126033,0.0,0.0,0.0,0.0,0.0008225925339538982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023186116045927413,0.08695852864825648,0.02868087400958866,0.0481519636628948,0.09156625054365577
1758362629.6373634,2025-09-20T19:03:49.637363,20250920_190339,0.8337119964687479,0.1648246009413665,0.0,0.21570952895976087,0.007111529441852734,0.0014060871699045662,0.0,0.0,0.0,0.0,0.0008589825491241053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026932310096210777,0.08432988463085156,0.02930840406989274,0.05189634871184174,0.08927772393479148
1758362629.6723998,2025-09-20T19:03:49.672400,20250920_190339,0.8593120024410926,0.17272355304711573,0.0,0.20179181104771352,0.007233182554951127,0.0013147694014848232,0.0,0.0,0.0,0.0,0.0008737871578063449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261812727339861,0.08504811905592696,0.029559891031706205,0.05116763892733971,0.09003871230064028
1758362629.6988318,2025-09-20T19:03:49.698832,20250920_190339,0.9009449032045295,0.18346462205352365,0.0,0.1829563403350914,0.007900382974256442,0.0012997091357562127,0.0,0.0,0.0,0.0,0.0009276772154875693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031593309618949826,0.08888409854555787,0.03045779400231687,0.05620792614831989,0.09395775747506967
1758362629.7138581,2025-09-20T19:03:49.713858,20250920_190339,0.9296052573902549,0.19150938049014282,0.0,0.16773660604910487,0.008210506069628252,0.0013611750290201342,0.0,0.0,0.0,0.0,0.0010203932489953084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003239669483610967,0.09061184287734277,0.03194359480389313,0.056918094518447884,0.09607756927932534
1758362629.7331269,2025-09-20T19:03:49.733127,20250920_190339,0.9650170870052399,0.19980182621444265,0.0,0.14182111690155635,0.009263188354877648,0.00130885040608064,0.0,0.0,0.0,0.0,0.0010019225025487686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003633151290780927,0.09624545887925127,0.03165315944023232,0.0602756276680793,0.10131688337797613
1758362629.7629035,2025-09-20T19:03:49.762903,20250920_190339,0.991417479361246,0.2070119063050534,0.0,0.12630385657390647,0.00853190248558968,0.0013505853046880067,0.0,0.0,0.0,0.0,0.0010783685267693065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004002380021156946,0.09236829805506692,0.03283852199428754,0.06326436612467516,0.09803198973987515
1758362629.8013337,2025-09-20T19:03:49.801334,20250920_190339,1.016168181740834,0.21119042636398408,0.0,0.09975232508791251,0.00931045858052539,0.0013733819118202312,0.0,0.0,0.0,0.0,0.0010587131477394474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004223514525260513,0.09649071758736895,0.03253787251403274,0.0649885722666725,0.10182913005748816
1758362629.8211076,2025-09-20T19:03:49.821108,20250920_190339,1.0414788849339,0.21419887046111658,0.0,0.08413543837747933,0.009722781418749445,0.0015521529721372093,0.0,0.0,0.0,0.0,0.0010856420810533712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040314651786592555,0.09860416532149868,0.032949083159526174,0.06349382000367639,0.10396356813712589
1758362629.8387723,2025-09-20T19:03:49.838772,20250920_190339,1.0801431463376387,0.22136945096693708,0.0,0.08218019834206026,0.009537817746675583,0.0015516239072998316,0.0,0.0,0.0,0.0,0.0011249406923619805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037165517858195026,0.09766175170800277,0.03354013554477651,0.06096352832488867,0.103260633539784
1758362629.8712313,2025-09-20T19:03:49.871231,20250920_190339,1.1093285940678186,0.22627282789534853,0.0,0.0809701028138909,0.009404833835157566,0.001344919225932535,0.0,0.0,0.0,0.0,0.001063815197879882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003688151863541639,0.09697852254575529,0.03261618000134108,0.060730156129732114,0.10231641624410742
1758362629.8988543,2025-09-20T19:03:49.898854,20250920_190339,1.150056338000065,0.23126856714915395,0.0,0.08660077701489374,0.00987044265004361,0.0014150235963768607,0.0,0.0,0.0,0.0,0.0010514600131950535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033982781328046412,0.09935010140932725,0.03242622415877392,0.05829475218923776,0.10450790718045531
1758362629.9207098,2025-09-20T19:03:49.920710,20250920_190339,1.1728544523417577,0.2291049747438807,0.0,0.07768583707084192,0.009580673606639625,0.0012753046167535498,0.0,0.0,0.0,0.0,0.000997635225789035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036142658434620964,0.09788091543625665,0.0315853641072734,0.060118764487155724,0.1028509058415562
1758362629.9479103,2025-09-20T19:03:49.947910,20250920_190339,1.2188048505135898,0.22776924665873194,0.0,0.06683386889610511,0.010208846474021066,0.0011391491523594396,0.0,0.0,0.0,0.0,0.0009128247918106575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003038965381668733,0.10103883646410951,0.030212990447995337,0.05512681182209554,0.10545933465479347
1758362629.958105,2025-09-20T19:03:49.958105,20250920_190339,1.244796389286865,0.22615860207548324,0.0,0.06092987746347343,0.011168315377961684,0.0012901138543341172,0.0,0.0,0.0,0.0,0.0008189744445105062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002606621242348877,0.10568025065243593,0.0286177295484898,0.051055080475393214,0.10948648237326922
1758362630.0138714,2025-09-20T19:03:50.013871,20250920_190339,1.282065061834503,0.22388248656191131,0.0,0.07828661867980172,0.012105041251210022,0.0014223485405580364,0.0,0.0,0.0,0.0,0.0008599841606805631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028217399457023803,0.11002291239196507,0.029325486537831954,0.0531200521997332,0.11386406549869271
1758362630.0216737,2025-09-20T19:03:50.021674,20250920_190339,1.3103615577909515,0.22242960078434812,0.0,0.09416715222376468,0.012557218892927305,0.001458010374998097,0.0,0.0,0.0,0.0,0.0008416439148001507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029225944247128622,0.11205899737605769,0.029011099855058075,0.054061025006124905,0.11575345700119481
1758362630.0426025,2025-09-20T19:03:50.042603,20250920_190339,1.3573062219870846,0.22574205315176463,0.0,0.12743640209591603,0.014641436949937622,0.0014892314029653036,0.0,0.0,0.0,0.0,0.0008882492337239647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003915190567611952,0.1210018055647833,0.029803510426189138,0.06257148366158463,0.12461816153218433
1758362630.0564,2025-09-20T19:03:50.056400,20250920_190339,1.3724957794529904,0.22459136456143788,0.0,0.14076910318168884,0.015902816142908498,0.0014526600961805448,0.0,0.0,0.0,0.0,0.0007273103376463653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004184304529508133,0.12610636836777314,0.026968691804504816,0.06468620045657446,0.12895784768890517
1758362630.0925934,2025-09-20T19:03:50.092593,20250920_190339,1.4212832769560328,0.22733575450576884,0.0,0.17104945951098094,0.016166868945769967,0.0014978171997767841,0.0,0.0,0.0,0.0,0.0007474650190552085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049360653222971455,0.12714900292872913,0.02733980649264381,0.07025713716269077,0.1300551189489486
1758362630.124334,2025-09-20T19:03:50.124334,20250920_190339,1.4511263348732182,0.2307813506526142,0.0,0.18829402570662454,0.016028971398097093,0.0012419828084741873,0.0,0.0,0.0,0.0,0.0007068038541147378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005062931671693989,0.12660557411937712,0.026585782932137578,0.07115428076858053,0.129366824387908
1758362630.1356065,2025-09-20T19:03:50.135607,20250920_190339,1.493173110780278,0.23833668110257886,0.0,0.21429009114367892,0.01703734727634685,0.0012870803901255117,0.0,0.0,0.0,0.0,0.0007092854090851032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00573941026549665,0.13052718979717157,0.02663241275373118,0.07575889561956833,0.13321648803895092
1758362630.1555984,2025-09-20T19:03:50.155598,20250920_190339,1.5275328366092495,0.24228320023887082,0.0,0.2272849617694873,0.015850059401542927,0.0008061569320225119,0.0,0.0,0.0,0.0,0.0006416366982678477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006365625526971101,0.12589701903358524,0.025330548716280266,0.07978487028861488,0.12841999883122088
1758362630.2000496,2025-09-20T19:03:50.200050,20250920_190339,1.5749166212242733,0.2488409667804878,0.0,0.2487217498227647,0.017023070349548513,0.0007442413076481398,0.0,0.0,0.0,0.0,0.0007326000499961666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007910714127884702,0.13047248886086488,0.0270665854883132,0.08894219542986727,0.13325040487572515
1758362630.2202485,2025-09-20T19:03:50.220248,20250920_190339,1.594714497952435,0.25052826502603526,0.0,0.24686232000667374,0.019027881805182584,0.0008897644724192882,0.0,0.0,0.0,0.0,0.0006958188256017385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007938937779035551,0.13794158838139636,0.02637837799414017,0.08910071705118625,0.1404410930987947
1758362630.2536013,2025-09-20T19:03:50.253601,20250920_190339,1.624574378420105,0.2546555069580844,0.0,0.2374713143794113,0.020473106454834644,0.0009999572397994972,0.0,0.0,0.0,0.0,0.0007743395039725678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007187317809123611,0.14308426347727637,0.02782695642668396,0.08477805027908823,0.14576503681887235
1758362630.266288,2025-09-20T19:03:50.266288,20250920_190339,1.6618006743073155,0.25761860850803586,0.0,0.21890066484976567,0.017739157653671803,0.0011787703344792438,0.0,0.0,0.0,0.0,0.0007774883590383233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006169417485030779,0.13318842912832857,0.027883478244980903,0.07854563950360821,0.13607588328837011
1758362630.306678,2025-09-20T19:03:50.306678,20250920_190339,1.7051340865934497,0.2627188946516935,0.0,0.19874287377340674,0.016271675581167603,0.0013733085677694822,0.0,0.0,0.0,0.0,0.0007794854847263673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005119886659852701,0.1275604781316204,0.027919267267003396,0.07155338328725415,0.1305800944474079
1758362630.322251,2025-09-20T19:03:50.322251,20250920_190339,1.7388258066082742,0.2676835237843017,0.0,0.19488611663797686,0.014860304303790784,0.001498339309386022,0.0,0.0,0.0,0.0,0.0008162644577810307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004398437871578664,0.12190284780837068,0.02857034227623167,0.0663207197757885,0.12520610512899047
1758362630.3847234,2025-09-20T19:03:50.384723,20250920_190339,1.79641460887627,0.27519210140303124,0.0,0.18957636904131278,0.01431106065972345,0.0015943314995527733,0.0,0.0,0.0,0.0,0.0008070740677595658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045334213429304914,0.11962884543337969,0.02840904904708297,0.06733068648788969,0.12295582429264186
1758362630.3909502,2025-09-20T19:03:50.390950,20250920_190339,1.8178483739083624,0.2787369903892613,0.0,0.18612833071974197,0.014247868402329255,0.0015612840560979304,0.0,0.0,0.0,0.0,0.0007727985145676956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003909770944464912,0.11936443524906928,0.027799253849117887,0.06252816121128872,0.12255883043215185
1758362630.4052362,2025-09-20T19:03:50.405236,20250920_190339,1.853185969208854,0.2879609777076689,0.0,0.1502625680394618,0.01547263495180316,0.0018451875310878175,0.0,0.0,0.0,0.0,0.0009097908623085865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004406303522820184,0.12438904675172634,0.030162739635327996,0.06637999339273984,0.12799385068866295
1758362630.4210815,2025-09-20T19:03:50.421082,20250920_190339,1.889557619606656,0.29374191119411625,0.0,0.1292430885974265,0.014231733354075642,0.0018643993646310704,0.0,0.0,0.0,0.0,0.0009305094634521707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004400424709391288,0.11929682876789158,0.030504253202662913,0.06633569709734939,0.12313505925416941
1758362630.4455764,2025-09-20T19:03:50.445576,20250920_190339,1.9384057738345604,0.3016918008291835,0.0,0.09443682851120258,0.015303178487128106,0.0022762841191040647,0.0,0.0,0.0,0.0,0.001034184099336834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005163082702666107,0.12370601637401515,0.032158732862736274,0.07185459416534275,0.12781769277555022
1758362630.4644685,2025-09-20T19:03:50.464468,20250920_190339,1.9580441256675212,0.3065567894767677,0.0,0.07698384086100177,0.015071339569333823,0.0022236858464469143,0.0,0.0,0.0,0.0,0.001107056516489552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005735061314180667,0.12276538424708254,0.03327245882842974,0.07573018760164713,0.12719432411009296
1758362630.5109508,2025-09-20T19:03:50.510951,20250920_190339,1.9929487422881234,0.30915966465010897,0.0,0.05343431901301606,0.01681316415287913,0.002570196635406458,0.0,0.0,0.0,0.0,0.00119811580036641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006022096463781414,0.1296655858463576,0.034613809388254424,0.07760216790645358,0.13420610996987262
1758362630.5186522,2025-09-20T19:03:50.518652,20250920_190339,2.023249147324963,0.31237266587782025,0.0,0.02854081556232606,0.017837892326537888,0.0026615534365962324,0.0,0.0,0.0,0.0,0.001311265309798896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006262655476107124,0.13355857264338328,0.03621139751237027,0.07913694128602093,0.13838048141387854
